BioGuideID,first_name,last_name,representative,house,party,transaction,ticker,ticker_type,description,range,amount,excess_return,price_change,spy_change,report_date,transaction_date,last_modified
J000310,Julie,Johnson,Julie Johnson,Representatives,D,Sale,PH,ST,,1001.0,1001.0,8.62124614082532,6.2290542551402,-2.39219188568512,2025-11-14,2025-10-31,2025-11-17
J000310,Julie,Johnson,Julie Johnson,Representatives,D,Purchase,GOOG,ST,,1001.0,1001.0,3.73347355483566,1.34128166915053,-2.39219188568512,2025-11-14,2025-10-31,2025-11-17
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,IT,ST,,1001.0,1001.0,-7.7615671709038,-7.40114359346058,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BRK.B,ST,,1001.0,1001.0,3.60992445622934,3.97034803367257,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TSLA,ST,,1001.0,1001.0,-2.25940728166611,-1.89898370422289,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BCO,ST,,1001.0,1001.0,3.13453863918147,3.49496221662469,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SONY,ST,,1001.0,1001.0,-0.754830174789941,-0.394406597346717,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CMI,ST,,1001.0,1001.0,15.2720019389158,15.632425516359,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,VST,ST,,1001.0,1001.0,-10.65782134696,-10.2973977695167,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,VALE,ST,,1001.0,1001.0,6.00847633984379,6.36889991728701,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NTRS,ST,,1001.0,1001.0,3.40113700388887,3.76156058133209,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,JD,ST,,1001.0,1001.0,-11.2109078389444,-10.8504842615012,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MSFT,ST,,15001.0,15001.0,-5.60866134805406,-5.24823777061083,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,L,ST,,1001.0,1001.0,2.61265798141575,2.97308155885897,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CASY,ST,,1001.0,1001.0,8.84084690717259,9.20127048461582,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BWXT,ST,,1001.0,1001.0,-16.5183749842126,-16.1579514067694,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WRB,ST,,1001.0,1001.0,-5.83421107393888,-5.47378749649566,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DKS,ST,,1001.0,1001.0,-1.12357553048003,-0.763151953036802,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DAL,ST,,1001.0,1001.0,17.4593742615251,17.8197978389683,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SATS,ST,,1001.0,1001.0,14.785829928634,15.1462535060772,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TCOM,ST,,1001.0,1001.0,-1.29460616767678,-0.934182590233561,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,V,ST,,1001.0,1001.0,-4.27836687731997,-3.91794329987675,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FMC,ST,,1001.0,1001.0,-14.467213293989,-14.1067897165458,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CACI,ST,,1001.0,1001.0,4.51641057106722,4.87683414851044,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BK,ST,,1001.0,1001.0,7.46409231248543,7.82451588992865,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,UE,ST,,1001.0,1001.0,-1.21845789881607,-0.85803432137285,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SBCF,ST,,1001.0,1001.0,7.11482394730924,7.47524752475247,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BP,ST,,1001.0,1001.0,1.16249131011726,1.52291488756048,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,JPM,ST,,1001.0,1001.0,1.88308375091883,2.24350732836205,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,EXC,ST,,1001.0,1001.0,-5.85695436668866,-5.49653078924544,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SNDK,ST,,1001.0,1001.0,11.7075039798738,12.067927557317,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NCLH,ST,,1001.0,1001.0,-15.8599775471132,-15.4995539696699,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,VRT,ST,,1001.0,1001.0,-7.2514325995318,-6.89100902208857,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CLX,ST,,1001.0,1001.0,-9.96383812483785,-9.60341454739463,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AVB,ST,,1001.0,1001.0,1.40619325788337,1.7666168353266,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NFLX,ST,,1001.0,1001.0,-14.3800506979051,-14.0196271204619,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BRO,ST,,1001.0,1001.0,-2.43591893736296,-2.07549535991974,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,RGEN,ST,,1001.0,1001.0,9.0854371497807,9.44586072722393,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ING,ST,,1001.0,1001.0,7.33071160105658,7.6911351784998,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HUM,ST,,1001.0,1001.0,-7.95415448078267,-7.59373090333944,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CHRD,ST,,1001.0,1001.0,7.56781716329751,7.92824074074074,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DUK,ST,,1001.0,1001.0,-7.56879043182777,-7.20836685438455,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AAPL,ST,,15001.0,15001.0,2.41355282526418,2.7739764027074,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SJM,ST,,1001.0,1001.0,-4.04463410375901,-3.68421052631579,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MKSI,ST,,1001.0,1001.0,15.1778131492981,15.5382367267413,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,RF,ST,,1001.0,1001.0,9.86684914982951,10.2272727272727,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,JNJ,ST,,1001.0,1001.0,8.07924391871815,8.43966749616138,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HOMB,ST,,1001.0,1001.0,5.19929188493042,5.55971546237364,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PDD,ST,,1001.0,1001.0,-14.1959689174002,-13.835545339957,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PLTR,ST,,1001.0,1001.0,-9.58374876325657,-9.22332518581334,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,KVUE,ST,,1001.0,1001.0,16.8629584684858,17.223382045929,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,EME,ST,,1001.0,1001.0,-7.19696801498206,-6.83654443753883,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MTZ,ST,,1001.0,1001.0,8.35577940061321,8.71620297805643,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WSFS,ST,,1001.0,1001.0,7.66414927723138,8.0245728546746,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,EHC,ST,,1001.0,1001.0,-4.84000197006509,-4.47957839262187,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WMT,ST,,1001.0,1001.0,12.5670324415329,12.9274560189761,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,XOM,ST,,1001.0,1001.0,4.7637457125183,5.12416928996153,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,UTHR,ST,,1001.0,1001.0,7.24121977841516,7.60164335585839,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PSTG,ST,,1001.0,1001.0,-28.2327640029751,-27.8723404255319,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,UNH,ST,,1001.0,1001.0,-5.3434426663295,-4.98301908888628,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BAC,ST,,1001.0,1001.0,0.9024389108636,1.26286248830682,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PFG,ST,,1001.0,1001.0,4.75618756011032,5.11661113755354,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FTNT,ST,,1001.0,1001.0,-3.46119877124168,-3.10077519379846,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BAX,ST,,1001.0,1001.0,-1.79518264620338,-1.43475906876015,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ECL,ST,,1001.0,1001.0,-0.0406107849315039,0.31981279251172,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AVGO,ST,,1001.0,1001.0,8.64452731939957,9.00495089684279,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DELL,ST,,1001.0,1001.0,-14.8996495511485,-14.5392259737053,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BHP,ST,,1001.0,1001.0,2.16367808776274,2.52410166520597,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ILMN,ST,,1001.0,1001.0,3.81636126956987,4.1767848470131,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WYNN,ST,,1001.0,1001.0,3.59789224741602,3.95831582485924,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,META,ST,,1001.0,1001.0,0.895071139916225,1.25549471735945,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TER,ST,,1001.0,1001.0,10.5798273028385,10.9402508802817,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MCD,ST,,1001.0,1001.0,3.33893640647261,3.69935998391583,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ITT,ST,,1001.0,1001.0,-7.96295235033996,-7.60252877289674,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,RIO,ST,,1001.0,1001.0,2.32287723103184,2.68330080847507,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ENTG,ST,,1001.0,1001.0,-1.550769760691,-1.19034618324778,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PFGC,ST,,1001.0,1001.0,-3.50803573373845,-3.14761215629523,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,UBER,ST,,1001.0,1001.0,-6.14280699713234,-5.78238341968912,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CIEN,ST,,1001.0,1001.0,14.1983380063815,14.5587615838248,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SYY,ST,,1001.0,1001.0,-2.02170521449222,-1.661281637049,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PEP,ST,,1001.0,1001.0,-0.832735166189885,-0.472311588746662,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,OPCH,ST,,1001.0,1001.0,23.4198299761488,23.780253553592,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NVO,ST,,1001.0,1001.0,-6.03167307198427,-5.67124949454104,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BCS,ST,,1001.0,1001.0,8.73683095955074,9.09725453699396,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CVS,ST,,1001.0,1001.0,0.644054989415377,1.0044785668586,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NVDA,ST,,15001.0,15001.0,-9.26456699193283,-8.9041434144896,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GSK,ST,,1001.0,1001.0,1.88029345200619,2.24071702944942,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,QLYS,ST,,1001.0,1001.0,21.305161364955,21.6655849423982,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HPE,ST,,1001.0,1001.0,-0.135198352218,0.225225225225224,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HWM,ST,,1001.0,1001.0,-5.78892564105089,-5.42850206360766,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SGI,ST,,1001.0,1001.0,14.4933702213972,14.8537937988404,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MGY,ST,,1001.0,1001.0,2.88979904054431,3.25022261798754,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GS,ST,,1001.0,1001.0,10.3431628269045,10.7035864043478,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DDOG,ST,,1001.0,1001.0,-6.29372005800338,-5.93329648056016,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,LPX,ST,,1001.0,1001.0,-3.59770976731809,-3.23728618987486,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ALEX,ST,,1001.0,1001.0,30.4160322772844,30.7764558547276,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ETN,ST,,1001.0,1001.0,-10.1622896011354,-9.8018660236922,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,OTIS,ST,,1001.0,1001.0,-6.41906954553292,-6.0586459680897,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BABA,ST,,1001.0,1001.0,-9.45800029515724,-9.09757671771401,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ORLY,ST,,1001.0,1001.0,0.867869518702474,1.2282930961457,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ORCL,ST,,1001.0,1001.0,-16.2014044997234,-15.8409809222802,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PWR,ST,,1001.0,1001.0,2.52626847162944,2.88669204907266,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FN,ST,,1001.0,1001.0,12.1071071214242,12.4675306988674,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AKAM,ST,,1001.0,1001.0,14.9258613759523,15.2862849533955,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ALLE,ST,,1001.0,1001.0,-4.94508907783535,-4.58466550039212,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SAIC,ST,,1001.0,1001.0,3.68930430645391,4.04972788389713,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ROIV,ST,,1001.0,1001.0,3.96674000434768,4.32716358179091,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,IEX,ST,,1001.0,1001.0,1.95206913222667,2.3124927096699,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NVS,ST,,1001.0,1001.0,6.46969194077311,6.83011551821633,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GOOGL,ST,,1001.0,1001.0,11.0340072344633,11.3944308119065,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GTY,ST,,1001.0,1001.0,3.24876344406608,3.6091870215093,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BSX,ST,,1001.0,1001.0,-7.29052683399605,-6.93010325655282,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TXT,ST,,1001.0,1001.0,4.17490620847435,4.53532978591757,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SLB,ST,,1001.0,1001.0,6.08716377696608,6.4475873544093,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SHW,ST,,1001.0,1001.0,-6.39045778629114,-6.03003420884792,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AZN,ST,,1001.0,1001.0,9.54248904391599,9.90291262135922,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TMUS,ST,,1001.0,1001.0,-4.70224695283004,-4.34182337538681,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SF,ST,,1001.0,1001.0,8.62800840769566,8.98843198513888,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AMH,ST,,1001.0,1001.0,-4.07877800782297,-3.71835443037975,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DHI,ST,,1001.0,1001.0,0.36401967450203,0.724443251945253,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BL,ST,,1001.0,1001.0,0.53913974133407,0.899563318777294,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HAS,ST,,1001.0,1001.0,5.10412890584861,5.46455248329184,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,KO,ST,,1001.0,1001.0,1.72956190876867,2.0899854862119,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ASML,ST,,1001.0,1001.0,4.42890451938183,4.78932809682505,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ITW,ST,,1001.0,1001.0,1.29585717034294,1.65628074778617,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AMD,ST,,1001.0,1001.0,-13.6393553281851,-13.2789317507418,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,APPF,ST,,1001.0,1001.0,-8.46088342887584,-8.10045985143262,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,KRG,ST,,1001.0,1001.0,1.58176251108433,1.94218608852755,0.360423577443224,2025-11-21,2025-10-31,2025-11-24
