age,assumed_office,bioguide_id,birth_year,chamber,cid,congress_number,date_of_birth,death_year,fecid,filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,party,state,tenure_months,tenure_pretty,tenure_years,title
48,1/3/21,M000871,1976,House,N00030743,119,12/17/76,,H0KS01123,TMann1.jpg,Tracey,Tracey,Mann,Mann,,,Republican,KS,56,"4 years, 8 months",4.67,Representative
48,1/3/21,M000871,1976,House,N00030743,119,12/17/76,,H0KS01123,TMann2.jpg,Tracey,Tracey,Mann,Mann,,,Republican,KS,56,"4 years, 8 months",4.67,Representative
48,1/3/21,M000871,1976,House,N00030743,119,12/17/76,,H0KS01123,TMann3.jpg,Tracey,Tracey,Mann,Mann,,,Republican,KS,56,"4 years, 8 months",4.67,Representative
48,1/3/21,M000871,1976,House,N00030743,119,12/17/76,,H0KS01123,TMann4.jpg,Tracey,Tracey,Mann,Mann,,,Republican,KS,56,"4 years, 8 months",4.67,Representative
57,1/3/25,M001231,1968,House,,119,7/8/68,,,JMannion1.jpg,John,John,Mannion,Mannion,W.,,Democrat,NY,8,8 months,0.67,Representative
57,1/3/25,M001231,1968,House,,119,7/8/68,,,JMannion2.jpg,John,John,Mannion,Mannion,W.,,Democrat,NY,8,8 months,0.67,Representative
57,1/3/25,M001231,1968,House,,119,7/8/68,,,JMannion3.jpg,John,John,Mannion,Mannion,W.,,Democrat,NY,8,8 months,0.67,Representative
57,1/3/25,M001231,1968,House,,119,7/8/68,,,JMannion4.jpg,John,John,Mannion,Mannion,W.,,Democrat,NY,8,8 months,0.67,Representative
79,7/16/13,M000133,1946,Senate,,119,7/11/46,,,EMarkey1.jpg,Edward,Edward,Markey,Markey,J.,,Democrat,MA,146,"12 years, 2 months",12.17,Senator
79,7/16/13,M000133,1946,Senate,,119,7/11/46,,,EMarkey2.jpg,Edward,Edward,Markey,Markey,J.,,Democrat,MA,146,"12 years, 2 months",12.17,Senator
79,7/16/13,M000133,1946,Senate,,119,7/11/46,,,EMarkey3.jpg,Edward,Edward,Markey,Markey,J.,,Democrat,MA,146,"12 years, 2 months",12.17,Senator
79,7/16/13,M000133,1946,Senate,,119,7/11/46,,,EMarkey4.jpg,Edward,Edward,Markey,Markey,J.,,Democrat,MA,146,"12 years, 2 months",12.17,Senator
65,1/3/21,M001198,1960,Senate,,119,8/9/60,,,RMarshall1.jpg,Roger,Roger,Marshall,Marshall,,,Republican,KS,56,"4 years, 8 months",4.67,Senator
65,1/3/21,M001198,1960,Senate,,119,8/9/60,,,RMarshall2.jpg,Roger,Roger,Marshall,Marshall,,,Republican,KS,56,"4 years, 8 months",4.67,Senator
65,1/3/21,M001198,1960,Senate,,119,8/9/60,,,RMarshall3.jpg,Roger,Roger,Marshall,Marshall,,,Republican,KS,56,"4 years, 8 months",4.67,Senator
65,1/3/21,M001198,1960,Senate,,119,8/9/60,,,RMarshall4.jpg,Roger,Roger,Marshall,Marshall,,,Republican,KS,56,"4 years, 8 months",4.67,Senator
54,11/13/12,M001184,1971,House,N00034041,119,1/13/71,,H2KY04121,TMassie1.jpg,Thomas,Thomas,Massie,Massie,,,Republican,KY,154,"12 years, 10 months",12.83,Representative
54,11/13/12,M001184,1971,House,N00034041,119,1/13/71,,H2KY04121,TMassie2.jpg,Thomas,Thomas,Massie,Massie,,,Republican,KY,154,"12 years, 10 months",12.83,Representative
54,11/13/12,M001184,1971,House,N00034041,119,1/13/71,,H2KY04121,TMassie3.jpg,Thomas,Thomas,Massie,Massie,,,Republican,KY,154,"12 years, 10 months",12.83,Representative
54,11/13/12,M001184,1971,House,N00034041,119,1/13/71,,H2KY04121,TMassie4.jpg,Thomas,Thomas,Massie,Massie,,,Republican,KY,154,"12 years, 10 months",12.83,Representative
45,1/3/17,M001199,1980,House,N00037269,119,7/10/80,,H6FL18097,BMast1.jpg,Brian,Brian,Mast,Mast,J.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
45,1/3/17,M001199,1980,House,N00037269,119,7/10/80,,H6FL18097,BMast2.jpg,Brian,Brian,Mast,Mast,J.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
45,1/3/17,M001199,1980,House,N00037269,119,7/10/80,,H6FL18097,BMast3.jpg,Brian,Brian,Mast,Mast,J.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
45,1/3/17,M001199,1980,House,N00037269,119,7/10/80,,H6FL18097,BMast4.jpg,Brian,Brian,Mast,Mast,J.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
81,3/10/05,M001163,1944,House,N00027459,119,9/25/44,,H6CA05195,DMatsui1.jpg,Doris,Doris,Matsui,Matsui,O.,,Democrat,CA,246,"20 years, 6 months",20.5,Representative
81,3/10/05,M001163,1944,House,N00027459,119,9/25/44,,H6CA05195,DMatsui2.jpg,Doris,Doris,Matsui,Matsui,O.,,Democrat,CA,246,"20 years, 6 months",20.5,Representative
81,3/10/05,M001163,1944,House,N00027459,119,9/25/44,,H6CA05195,DMatsui3.jpg,Doris,Doris,Matsui,Matsui,O.,,Democrat,CA,246,"20 years, 6 months",20.5,Representative
81,3/10/05,M001163,1944,House,N00027459,119,9/25/44,,H6CA05195,DMatsui4.jpg,Doris,Doris,Matsui,Matsui,O.,,Democrat,CA,246,"20 years, 6 months",20.5,Representative
65,1/3/19,M001208,1960,House,N00042813,119,6/1/60,,H8GA06393,LMcBath1.jpg,Lucy,Lucy,McBath,Mcbath,,,Democrat,GA,80,"6 years, 8 months",6.67,Representative
65,1/3/19,M001208,1960,House,N00042813,119,6/1/60,,H8GA06393,LMcBath2.jpg,Lucy,Lucy,McBath,Mcbath,,,Democrat,GA,80,"6 years, 8 months",6.67,Representative
65,1/3/19,M001208,1960,House,N00042813,119,6/1/60,,H8GA06393,LMcBath3.jpg,Lucy,Lucy,McBath,Mcbath,,,Democrat,GA,80,"6 years, 8 months",6.67,Representative
65,1/3/19,M001208,1960,House,N00042813,119,6/1/60,,H8GA06393,LMcBath4.jpg,Lucy,Lucy,McBath,Mcbath,,,Democrat,GA,80,"6 years, 8 months",6.67,Representative
35,1/3/25,M001238,1990,House,,119,8/9/90,,,SMcBride1.jpg,Sarah,Sarah,McBride,McBride,,,Democrat,DE,8,8 months,0.67,Representative
35,1/3/25,M001238,1990,House,,119,8/9/90,,,SMcBride2.jpg,Sarah,Sarah,McBride,McBride,,,Democrat,DE,8,8 months,0.67,Representative
35,1/3/25,M001238,1990,House,,119,8/9/90,,,SMcBride3.jpg,Sarah,Sarah,McBride,McBride,,,Democrat,DE,8,8 months,0.67,Representative
35,1/3/25,M001238,1990,House,,119,8/9/90,,,SMcBride4.jpg,Sarah,Sarah,McBride,McBride,,,Democrat,DE,8,8 months,0.67,Representative
63,1/3/05,M001157,1962,House,N00026460,119,1/14/62,,H4TX10093,MMcCaul1.jpg,Michael,Michael,McCaul,McCaul,T.,,Republican,TX,248,"20 years, 8 months",20.67,Representative
63,1/3/05,M001157,1962,House,N00026460,119,1/14/62,,H4TX10093,MMcCaul2.jpg,Michael,Michael,McCaul,McCaul,T.,,Republican,TX,248,"20 years, 8 months",20.67,Representative
63,1/3/05,M001157,1962,House,N00026460,119,1/14/62,,H4TX10093,MMcCaul3.jpg,Michael,Michael,McCaul,McCaul,T.,,Republican,TX,248,"20 years, 8 months",20.67,Representative
63,1/3/05,M001157,1962,House,N00026460,119,1/14/62,,H4TX10093,MMcCaul4.jpg,Michael,Michael,McCaul,McCaul,T.,,Republican,TX,248,"20 years, 8 months",20.67,Representative
59,1/3/21,M001136,1966,House,N00045730,119,4/7/66,,H0MI10287,LMcClain1.jpg,Lisa,Lisa,McClain,McClain,C.,,Republican,MI,56,"4 years, 8 months",4.67,Representative
59,1/3/21,M001136,1966,House,N00045730,119,4/7/66,,H0MI10287,LMcClain2.jpg,Lisa,Lisa,McClain,McClain,C.,,Republican,MI,56,"4 years, 8 months",4.67,Representative
59,1/3/21,M001136,1966,House,N00045730,119,4/7/66,,H0MI10287,LMcClain3.jpg,Lisa,Lisa,McClain,McClain,C.,,Republican,MI,56,"4 years, 8 months",4.67,Representative
59,1/3/21,M001136,1966,House,N00045730,119,4/7/66,,H0MI10287,LMcClain4.jpg,Lisa,Lisa,McClain,McClain,C.,,Republican,MI,56,"4 years, 8 months",4.67,Representative
61,1/3/25,M001232,1964,House,,119,5/28/64,,,AMcClain Delaney1.jpg,April,April,McClain Delaney,McClain Delaney,,,Democrat,MD,8,8 months,0.67,Representative
61,1/3/25,M001232,1964,House,,119,5/28/64,,,AMcClain Delaney2.jpg,April,April,McClain Delaney,McClain Delaney,,,Democrat,MD,8,8 months,0.67,Representative
61,1/3/25,M001232,1964,House,,119,5/28/64,,,AMcClain Delaney3.jpg,April,April,McClain Delaney,McClain Delaney,,,Democrat,MD,8,8 months,0.67,Representative
61,1/3/25,M001232,1964,House,,119,5/28/64,,,AMcClain Delaney4.jpg,April,April,McClain Delaney,McClain Delaney,,,Democrat,MD,8,8 months,0.67,Representative
52,3/7/23,M001227,1972,House,,119,12/28/72,,,JMcClellan1.jpg,Jennifer,Jennifer,McClellan,McClellan,L.,,Democrat,VA,30,"2 years, 6 months",2.5,Representative
52,3/7/23,M001227,1972,House,,119,12/28/72,,,JMcClellan2.jpg,Jennifer,Jennifer,McClellan,McClellan,L.,,Democrat,VA,30,"2 years, 6 months",2.5,Representative
52,3/7/23,M001227,1972,House,,119,12/28/72,,,JMcClellan3.jpg,Jennifer,Jennifer,McClellan,McClellan,L.,,Democrat,VA,30,"2 years, 6 months",2.5,Representative
52,3/7/23,M001227,1972,House,,119,12/28/72,,,JMcClellan4.jpg,Jennifer,Jennifer,McClellan,McClellan,L.,,Democrat,VA,30,"2 years, 6 months",2.5,Representative
69,1/3/09,M001177,1956,House,N00006863,119,7/10/56,,H8CA04152,TMcClintock1.jpg,Tom,Tom,McClintock,McClintock,,,Republican,CA,200,"16 years, 8 months",16.67,Representative
69,1/3/09,M001177,1956,House,N00006863,119,7/10/56,,H8CA04152,TMcClintock2.jpg,Tom,Tom,McClintock,McClintock,,,Republican,CA,200,"16 years, 8 months",16.67,Representative
69,1/3/09,M001177,1956,House,N00006863,119,7/10/56,,H8CA04152,TMcClintock3.jpg,Tom,Tom,McClintock,McClintock,,,Republican,CA,200,"16 years, 8 months",16.67,Representative
69,1/3/09,M001177,1956,House,N00006863,119,7/10/56,,H8CA04152,TMcClintock4.jpg,Tom,Tom,McClintock,McClintock,,,Republican,CA,200,"16 years, 8 months",16.67,Representative
71,1/3/01,M001143,1954,House,N00012942,119,7/12/54,,H0MN04049,BMcCollum1.jpg,Betty,Betty,McCollum,McCollum,,,Democrat,MN,296,"24 years, 8 months",24.67,Representative
71,1/3/01,M001143,1954,House,N00012942,119,7/12/54,,H0MN04049,BMcCollum2.jpg,Betty,Betty,McCollum,McCollum,,,Democrat,MN,296,"24 years, 8 months",24.67,Representative
71,1/3/01,M001143,1954,House,N00012942,119,7/12/54,,H0MN04049,BMcCollum3.jpg,Betty,Betty,McCollum,McCollum,,,Democrat,MN,296,"24 years, 8 months",24.67,Representative
71,1/3/01,M001143,1954,House,N00012942,119,7/12/54,,H0MN04049,BMcCollum4.jpg,Betty,Betty,McCollum,McCollum,,,Democrat,MN,296,"24 years, 8 months",24.67,Representative
,,M000355,1942,,,119,,,,MMcConnell1.jpg,Mitch,Addison,McConnell,McConnell,,,Republican,KY,,,,Senator
,,M000355,1942,,,119,,,,MMcConnell2.jpg,Mitch,Addison,McConnell,McConnell,,,Republican,KY,,,,Senator
,,M000355,1942,,,119,,,,MMcConnell3.jpg,Mitch,Addison,McConnell,McConnell,,,Republican,KY,,,,Senator
,,M000355,1942,,,119,,,,MMcConnell4.jpg,Mitch,Addison,McConnell,McConnell,,,Republican,KY,,,,Senator
,,M001243,1965,,,119,,,,DMcCormick1.jpg,David,David,McCormick,McCormick,,,Republican,PA,,,,Senator
56,1/3/23,M001218,1968,House,N00044520,119,10/7/68,,H0GA07273,RMcCormick1.jpg,Richard,Rich,McCormick,McCormick,,,Republican,GA,32,"2 years, 8 months",2.67,Representative
,,M001243,1965,,,119,,,,DMcCormick2.jpg,David,David,McCormick,McCormick,,,Republican,PA,,,,Senator
56,1/3/23,M001218,1968,House,N00044520,119,10/7/68,,H0GA07273,RMcCormick2.jpg,Richard,Rich,McCormick,McCormick,,,Republican,GA,32,"2 years, 8 months",2.67,Representative
,,M001243,1965,,,119,,,,DMcCormick3.jpg,David,David,McCormick,McCormick,,,Republican,PA,,,,Senator
56,1/3/23,M001218,1968,House,N00044520,119,10/7/68,,H0GA07273,RMcCormick3.jpg,Richard,Rich,McCormick,McCormick,,,Republican,GA,32,"2 years, 8 months",2.67,Representative
,,M001243,1965,,,119,,,,DMcCormick4.jpg,David,David,McCormick,McCormick,,,Republican,PA,,,,Senator
56,1/3/23,M001218,1968,House,N00044520,119,10/7/68,,H0GA07273,RMcCormick4.jpg,Richard,Rich,McCormick,McCormick,,,Republican,GA,32,"2 years, 8 months",2.67,Representative
55,1/3/25,M001237,1970,House,,119,7/11/70,,,KMcDonald Rivet1.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,Democrat,MI,8,8 months,0.67,Representative
55,1/3/25,M001237,1970,House,,119,7/11/70,,,KMcDonald Rivet2.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,Democrat,MI,8,8 months,0.67,Representative
55,1/3/25,M001237,1970,House,,119,7/11/70,,,KMcDonald Rivet3.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,Democrat,MI,8,8 months,0.67,Representative
55,1/3/25,M001237,1970,House,,119,7/11/70,,,KMcDonald Rivet4.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,Democrat,MI,8,8 months,0.67,Representative
31,1/3/25,M001240,1994,House,,119,1/21/94,,,AMcDowell1.jpg,Addison,Addison,McDowell,McDowell,P.,,Republican,NC,8,8 months,0.67,Representative
31,1/3/25,M001240,1994,House,,119,1/21/94,,,AMcDowell2.jpg,Addison,Addison,McDowell,McDowell,P.,,Republican,NC,8,8 months,0.67,Representative
31,1/3/25,M001240,1994,House,,119,1/21/94,,,AMcDowell3.jpg,Addison,Addison,McDowell,McDowell,P.,,Republican,NC,8,8 months,0.67,Representative
31,1/3/25,M001240,1994,House,,119,1/21/94,,,AMcDowell4.jpg,Addison,Addison,McDowell,McDowell,P.,,Republican,NC,8,8 months,0.67,Representative
45,1/3/23,M001220,1979,House,N00049295,119,12/23/79,,H2KY03206,MMcGarvey1.jpg,Morgan,Morgan,McGarvey,McGarvey,,,Democrat,KY,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001220,1979,House,N00049295,119,12/23/79,,H2KY03206,MMcGarvey2.jpg,Morgan,Morgan,McGarvey,McGarvey,,,Democrat,KY,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001220,1979,House,N00049295,119,12/23/79,,H2KY03206,MMcGarvey3.jpg,Morgan,Morgan,McGarvey,McGarvey,,,Democrat,KY,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001220,1979,House,N00049295,119,12/23/79,,H2KY03206,MMcGarvey4.jpg,Morgan,Morgan,McGarvey,McGarvey,,,Democrat,KY,32,"2 years, 8 months",2.67,Representative
65,1/3/97,M000312,1959,House,,119,11/20/59,,,JMcGovern1.jpg,James,James,McGovern,McGovern,P.,,Democrat,MA,344,"28 years, 8 months",28.67,Representative
65,1/3/97,M000312,1959,House,,119,11/20/59,,,JMcGovern2.jpg,James,James,McGovern,McGovern,P.,,Democrat,MA,344,"28 years, 8 months",28.67,Representative
65,1/3/97,M000312,1959,House,,119,11/20/59,,,JMcGovern3.jpg,James,James,McGovern,McGovern,P.,,Democrat,MA,344,"28 years, 8 months",28.67,Representative
65,1/3/97,M000312,1959,House,,119,11/20/59,,,JMcGovern4.jpg,James,James,McGovern,McGovern,P.,,Democrat,MA,344,"28 years, 8 months",28.67,Representative
57,1/3/25,M001239,1968,House,N00045930,119,8/24/68,,H2VA07196,JMcGuire1.jpg,John,John,McGuire,McGuire,J.,,Republican,VA,8,8 months,0.67,Representative
57,1/3/25,M001239,1968,House,N00045930,119,8/24/68,,H2VA07196,JMcGuire2.jpg,John,John,McGuire,McGuire,J.,,Republican,VA,8,8 months,0.67,Representative
57,1/3/25,M001239,1968,House,N00045930,119,8/24/68,,H2VA07196,JMcGuire3.jpg,John,John,McGuire,McGuire,J.,,Republican,VA,8,8 months,0.67,Representative
57,1/3/25,M001239,1968,House,N00045930,119,8/24/68,,H2VA07196,JMcGuire4.jpg,John,John,McGuire,McGuire,J.,,Republican,VA,8,8 months,0.67,Representative
39,9/23/24,M001229,1986,House,,119,6/20/86,,,LMcIver1.jpg,LaMonica,LaMonica,McIver,McIver,,,Democrat,NJ,12,1 year,1,Representative
39,9/23/24,M001229,1986,House,,119,6/20/86,,,LMcIver2.jpg,LaMonica,LaMonica,McIver,McIver,,,Democrat,NJ,12,1 year,1,Representative
39,9/23/24,M001229,1986,House,,119,6/20/86,,,LMcIver3.jpg,LaMonica,LaMonica,McIver,McIver,,,Democrat,NJ,12,1 year,1,Representative
39,9/23/24,M001229,1986,House,,119,6/20/86,,,LMcIver4.jpg,LaMonica,LaMonica,McIver,McIver,,,Democrat,NJ,12,1 year,1,Representative
72,2/5/98,M001137,1953,House,N00001171,119,9/25/53,,H8NY06048,GMeeks1.jpg,Gregory,Gregory,Meeks,Meeks,W.,,Democrat,NY,331,"27 years, 7 months",27.58,Representative
72,2/5/98,M001137,1953,House,N00001171,119,9/25/53,,H8NY06048,GMeeks2.jpg,Gregory,Gregory,Meeks,Meeks,W.,,Democrat,NY,331,"27 years, 7 months",27.58,Representative
72,2/5/98,M001137,1953,House,N00001171,119,9/25/53,,H8NY06048,GMeeks3.jpg,Gregory,Gregory,Meeks,Meeks,W.,,Democrat,NY,331,"27 years, 7 months",27.58,Representative
72,2/5/98,M001137,1953,House,N00001171,119,9/25/53,,H8NY06048,GMeeks4.jpg,Gregory,Gregory,Meeks,Meeks,W.,,Democrat,NY,331,"27 years, 7 months",27.58,Representative
40,1/3/23,M001226,1985,House,,119,7/12/85,,,RMenendez1.jpg,Robert,Robert,Menendez,Menendez,,,Democrat,NJ,32,"2 years, 8 months",2.67,Representative
40,1/3/23,M001226,1985,House,,119,7/12/85,,,RMenendez2.jpg,Robert,Robert,Menendez,Menendez,,,Democrat,NJ,32,"2 years, 8 months",2.67,Representative
40,1/3/23,M001226,1985,House,,119,7/12/85,,,RMenendez3.jpg,Robert,Robert,Menendez,Menendez,,,Democrat,NJ,32,"2 years, 8 months",2.67,Representative
40,1/3/23,M001226,1985,House,,119,7/12/85,,,RMenendez4.jpg,Robert,Robert,Menendez,Menendez,,,Democrat,NJ,32,"2 years, 8 months",2.67,Representative
49,1/3/13,M001188,1975,House,N00034547,119,10/1/75,,H2NY06116,GMeng1.jpg,Grace,Grace,Meng,Meng,,,Democrat,NY,152,"12 years, 8 months",12.67,Representative
49,1/3/13,M001188,1975,House,N00034547,119,10/1/75,,H2NY06116,GMeng2.jpg,Grace,Grace,Meng,Meng,,,Democrat,NY,152,"12 years, 8 months",12.67,Representative
49,1/3/13,M001188,1975,House,N00034547,119,10/1/75,,H2NY06116,GMeng3.jpg,Grace,Grace,Meng,Meng,,,Democrat,NY,152,"12 years, 8 months",12.67,Representative
49,1/3/13,M001188,1975,House,N00034547,119,10/1/75,,H2NY06116,GMeng4.jpg,Grace,Grace,Meng,Meng,,,Democrat,NY,152,"12 years, 8 months",12.67,Representative
68,1/3/09,M001176,1956,Senate,,119,10/24/56,,,JMerkley1.jpg,Jeff,Jeff,Merkley,Merkley,,,Democrat,OR,200,"16 years, 8 months",16.67,Senator
68,1/3/09,M001176,1956,Senate,,119,10/24/56,,,JMerkley2.jpg,Jeff,Jeff,Merkley,Merkley,,,Democrat,OR,200,"16 years, 8 months",16.67,Senator
68,1/3/09,M001176,1956,Senate,,119,10/24/56,,,JMerkley3.jpg,Jeff,Jeff,Merkley,Merkley,,,Democrat,OR,200,"16 years, 8 months",16.67,Senator
68,1/3/09,M001176,1956,Senate,,119,10/24/56,,,JMerkley4.jpg,Jeff,Jeff,Merkley,Merkley,,,Democrat,OR,200,"16 years, 8 months",16.67,Senator
57,1/3/25,M001233,1962,House,,119,12/16/67,,,MMessmer1.jpg,Mark,Mark,Messmer,Messmer,B.,,Republican,IN,8,8 months,0.67,Representative
57,1/3/25,M001233,1962,House,,119,12/16/67,,,MMessmer2.jpg,Mark,Mark,Messmer,Messmer,B.,,Republican,IN,8,8 months,0.67,Representative
57,1/3/25,M001233,1962,House,,119,12/16/67,,,MMessmer3.jpg,Mark,Mark,Messmer,Messmer,B.,,Republican,IN,8,8 months,0.67,Representative
57,1/3/25,M001233,1962,House,,119,12/16/67,,,MMessmer4.jpg,Mark,Mark,Messmer,Messmer,B.,,Republican,IN,8,8 months,0.67,Representative
61,1/3/19,M001204,1964,House,,119,2/10/64,,,DMeuser1.jpg,Daniel,Dan,Meuser,Meuser,,,Republican,PA,80,"6 years, 8 months",6.67,Representative
61,1/3/19,M001204,1964,House,,119,2/10/64,,,DMeuser2.jpg,Daniel,Dan,Meuser,Meuser,,,Republican,PA,80,"6 years, 8 months",6.67,Representative
61,1/3/19,M001204,1964,House,,119,2/10/64,,,DMeuser3.jpg,Daniel,Dan,Meuser,Meuser,,,Republican,PA,80,"6 years, 8 months",6.67,Representative
61,1/3/19,M001204,1964,House,,119,2/10/64,,,DMeuser4.jpg,Daniel,Dan,Meuser,Meuser,,,Republican,PA,80,"6 years, 8 months",6.67,Representative
76,5/5/20,M000687,1948,House,N00001799,119,10/24/48,,H6MD07020,KMfume1.jpg,Kweisi,Kweisi,Mfume,Mfume,,,Democrat,MD,64,"5 years, 4 months",5.33,Representative
76,5/5/20,M000687,1948,House,N00001799,119,10/24/48,,H6MD07020,KMfume2.jpg,Kweisi,Kweisi,Mfume,Mfume,,,Democrat,MD,64,"5 years, 4 months",5.33,Representative
76,5/5/20,M000687,1948,House,N00001799,119,10/24/48,,H6MD07020,KMfume3.jpg,Kweisi,Kweisi,Mfume,Mfume,,,Democrat,MD,64,"5 years, 4 months",5.33,Representative
76,5/5/20,M000687,1948,House,N00001799,119,10/24/48,,H6MD07020,KMfume4.jpg,Kweisi,Kweisi,Mfume,Mfume,,,Democrat,MD,64,"5 years, 4 months",5.33,Representative
74,1/3/19,M001205,1950,House,N00041542,119,11/4/50,,H8WV03097,CMiller1.jpg,Carol,Carol,Miller,Miller,D.,,Republican,WV,80,"6 years, 8 months",6.67,Representative
66,1/3/21,M001211,1959,House,N00045703,119,8/27/59,,H0IL15129,MMiller1.jpg,Mary,Mary,Miller,Miller,E.,,Republican,IL,56,"4 years, 8 months",4.67,Representative
36,1/3/23,M001222,1988,House,N00048277,119,11/13/88,,H2OH16051,MMiller1.jpg,Max,Max,Miller,Miller,L.,,Republican,OH,32,"2 years, 8 months",2.67,Representative
74,1/3/19,M001205,1950,House,N00041542,119,11/4/50,,H8WV03097,CMiller2.jpg,Carol,Carol,Miller,Miller,D.,,Republican,WV,80,"6 years, 8 months",6.67,Representative
66,1/3/21,M001211,1959,House,N00045703,119,8/27/59,,H0IL15129,MMiller2.jpg,Mary,Mary,Miller,Miller,E.,,Republican,IL,56,"4 years, 8 months",4.67,Representative
36,1/3/23,M001222,1988,House,N00048277,119,11/13/88,,H2OH16051,MMiller2.jpg,Max,Max,Miller,Miller,L.,,Republican,OH,32,"2 years, 8 months",2.67,Representative
74,1/3/19,M001205,1950,House,N00041542,119,11/4/50,,H8WV03097,CMiller3.jpg,Carol,Carol,Miller,Miller,D.,,Republican,WV,80,"6 years, 8 months",6.67,Representative
66,1/3/21,M001211,1959,House,N00045703,119,8/27/59,,H0IL15129,MMiller3.jpg,Mary,Mary,Miller,Miller,E.,,Republican,IL,56,"4 years, 8 months",4.67,Representative
36,1/3/23,M001222,1988,House,N00048277,119,11/13/88,,H2OH16051,MMiller3.jpg,Max,Max,Miller,Miller,L.,,Republican,OH,32,"2 years, 8 months",2.67,Representative
74,1/3/19,M001205,1950,House,N00041542,119,11/4/50,,H8WV03097,CMiller4.jpg,Carol,Carol,Miller,Miller,D.,,Republican,WV,80,"6 years, 8 months",6.67,Representative
66,1/3/21,M001211,1959,House,N00045703,119,8/27/59,,H0IL15129,MMiller4.jpg,Mary,Mary,Miller,Miller,E.,,Republican,IL,56,"4 years, 8 months",4.67,Representative
36,1/3/23,M001222,1988,House,N00048277,119,11/13/88,,H2OH16051,MMiller4.jpg,Max,Max,Miller,Miller,L.,,Republican,OH,32,"2 years, 8 months",2.67,Representative
70,1/3/21,M001215,1955,House,N00029495,119,9/6/55,,H8IA02043,MMeeks1.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,Republican,IA,56,"4 years, 8 months",4.67,Representative
70,1/3/21,M001215,1955,House,N00029495,119,9/6/55,,H8IA02043,MMeeks2.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,Republican,IA,56,"4 years, 8 months",4.67,Representative
70,1/3/21,M001215,1955,House,N00029495,119,9/6/55,,H8IA02043,MMeeks3.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,Republican,IA,56,"4 years, 8 months",4.67,Representative
70,1/3/21,M001215,1955,House,N00029495,119,9/6/55,,H8IA02043,MMeeks4.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,Republican,IA,56,"4 years, 8 months",4.67,Representative
45,1/3/23,M001216,1980,House,N00048179,119,7/13/80,,H2FL07156,CMills1.jpg,Cory,Cory,Mills,Mills,,,Republican,FL,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001216,1980,House,N00048179,119,7/13/80,,H2FL07156,CMills2.jpg,Cory,Cory,Mills,Mills,,,Republican,FL,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001216,1980,House,N00048179,119,7/13/80,,H2FL07156,CMills3.jpg,Cory,Cory,Mills,Mills,,,Republican,FL,32,"2 years, 8 months",2.67,Representative
45,1/3/23,M001216,1980,House,N00048179,119,7/13/80,,H2FL07156,CMills4.jpg,Cory,Cory,Mills,Mills,,,Republican,FL,32,"2 years, 8 months",2.67,Representative
49,1/3/25,M001241,1976,House,,119,3/5/76,,,DMin1.jpg,Dave,Dave,Min,Min,,,Democrat,CA,8,8 months,0.67,Representative
49,1/3/25,M001241,1976,House,,119,3/5/76,,,DMin2.jpg,Dave,Dave,Min,Min,,,Democrat,CA,8,8 months,0.67,Representative
49,1/3/25,M001241,1976,House,,119,3/5/76,,,DMin3.jpg,Dave,Dave,Min,Min,,,Democrat,CA,8,8 months,0.67,Representative
49,1/3/25,M001241,1976,House,,119,3/5/76,,,DMin4.jpg,Dave,Dave,Min,Min,,,Democrat,CA,8,8 months,0.67,Representative
50,1/21/25,M001244,1975,Senate,,119,3/28/75,,,AMoody1.jpg,Ashley,Ashley,Moody,Moody,,,Republican,FL,8,8 months,0.67,Senator
50,1/21/25,M001244,1975,Senate,,119,3/28/75,,,AMoody2.jpg,Ashley,Ashley,Moody,Moody,,,Republican,FL,8,8 months,0.67,Senator
50,1/21/25,M001244,1975,Senate,,119,3/28/75,,,AMoody3.jpg,Ashley,Ashley,Moody,Moody,,,Republican,FL,8,8 months,0.67,Senator
50,1/21/25,M001244,1975,Senate,,119,3/28/75,,,AMoody4.jpg,Ashley,Ashley,Moody,Moody,,,Republican,FL,8,8 months,0.67,Senator
64,1/3/15,M001194,1961,House,N00036275,119,5/8/61,,H4MI04126,JMoolenaar1.jpg,John,John,Moolenaar,Moolenaar,R.,,Republican,MI,128,"10 years, 8 months",10.67,Representative
