filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,bioguide_id,cid,fecid,state,position,party,chamber,congress_number,assumed_office,tenure_months,tenure_years,tenure_pretty,birth_year,death_year,date_of_birth,age
JJoyce2.jpg,John,John,Joyce,Joyce,,,J000302,,,PA,Representative,Republican,House,119,1/3/19,80,6.67,"6 years, 8 months",1957,,2/8/57,68
DJoyce3.jpg,David,David,Joyce,Joyce,P.,,J000295,,,OH,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1957,,3/17/57,68
JJoyce3.jpg,John,John,Joyce,Joyce,,,J000302,,,PA,Representative,Republican,House,119,1/3/19,80,6.67,"6 years, 8 months",1957,,2/8/57,68
DJoyce4.jpg,David,David,Joyce,Joyce,P.,,J000295,,,OH,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1957,,3/17/57,68
JJoyce4.jpg,John,John,Joyce,Joyce,,,J000302,,,PA,Representative,Republican,House,119,1/3/19,80,6.67,"6 years, 8 months",1957,,2/8/57,68
JJustice.jpg,James,James,Justice,Justice,C.,,J000312,,,WV,Senator,Republican,Senate,119,1/14/25,8,0.67,8 months,1951,,4/27/51,74
JJustice1.jpg,James,James,Justice,Justice,C.,,J000312,,,WV,Senator,Republican,Senate,119,1/14/25,8,0.67,8 months,1951,,4/27/51,74
JJustice2.jpg,James,James,Justice,Justice,C.,,J000312,,,WV,Senator,Republican,Senate,119,1/14/25,8,0.67,8 months,1951,,4/27/51,74
JJustice3.jpg,James,James,Justice,Justice,C.,,J000312,,,WV,Senator,Republican,Senate,119,1/14/25,8,0.67,8 months,1951,,4/27/51,74
JJustice4.jpg,James,James,Justice,Justice,C.,,J000312,,,WV,Senator,Republican,Senate,119,1/14/25,8,0.67,8 months,1951,,4/27/51,74
TKaine.jpg,Tim,Timothy,Kaine,Kaine,,,K000384,,,VA,Senator,Democrat,,119,,,,,1958,,,
TKaine1.jpg,Tim,Timothy,Kaine,Kaine,,,K000384,,,VA,Senator,Democrat,,119,,,,,1958,,,
TKaine2.jpg,Tim,Timothy,Kaine,Kaine,,,K000384,,,VA,Senator,Democrat,,119,,,,,1958,,,
TKaine3.jpg,Tim,Timothy,Kaine,Kaine,,,K000384,,,VA,Senator,Democrat,,119,,,,,1958,,,
TKaine4.jpg,Tim,Timothy,Kaine,Kaine,,,K000384,,,VA,Senator,Democrat,,119,,,,,1958,,,
SDove.jpg,Sydney,Sydney,Kamlager-Dove,Kamlager-Dove,,,K000400,,,CA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1972,,7/20/72,53
SDove1.jpg,Sydney,Sydney,Kamlager-Dove,Kamlager-Dove,,,K000400,,,CA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1972,,7/20/72,53
SDove2.jpg,Sydney,Sydney,Kamlager-Dove,Kamlager-Dove,,,K000400,,,CA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1972,,7/20/72,53
SDove3.jpg,Sydney,Sydney,Kamlager-Dove,Kamlager-Dove,,,K000400,,,CA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1972,,7/20/72,53
SDove4.jpg,Sydney,Sydney,Kamlager-Dove,Kamlager-Dove,,,K000400,,,CA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1972,,7/20/72,53
MKaptur.jpg,Marcy,Marcia,Kaptur,Kaptur,,,K000009,,,OH,Representative,Democrat,,119,,,,,1946,,,
MKaptur1.jpg,Marcy,Marcia,Kaptur,Kaptur,,,K000009,,,OH,Representative,Democrat,,119,,,,,1946,,,
MKaptur2.jpg,Marcy,Marcia,Kaptur,Kaptur,,,K000009,,,OH,Representative,Democrat,,119,,,,,1946,,,
MKaptur3.jpg,Marcy,Marcia,Kaptur,Kaptur,,,K000009,,,OH,Representative,Democrat,,119,,,,,1946,,,
MKaptur4.jpg,Marcy,Marcia,Kaptur,Kaptur,,,K000009,,,OH,Representative,Democrat,,119,,,,,1946,,,
TKean.jpg,Thomas,Thomas,Kean,Kean,H.,,K000398,,,NJ,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1968,,9/5/68,57
TKean1.jpg,Thomas,Thomas,Kean,Kean,H.,,K000398,,,NJ,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1968,,9/5/68,57
TKean2.jpg,Thomas,Thomas,Kean,Kean,H.,,K000398,,,NJ,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1968,,9/5/68,57
TKean3.jpg,Thomas,Thomas,Kean,Kean,H.,,K000398,,,NJ,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1968,,9/5/68,57
TKean4.jpg,Thomas,Thomas,Kean,Kean,H.,,K000398,,,NJ,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1968,,9/5/68,57
WKeating.jpg,William,William,Keating,Keating,R.,,K000375,,,MA,Representative,Democrat,House,119,1/3/11,176,14.67,"14 years, 8 months",1952,,9/6/52,73
WKeating1.jpg,William,William,Keating,Keating,R.,,K000375,,,MA,Representative,Democrat,House,119,1/3/11,176,14.67,"14 years, 8 months",1952,,9/6/52,73
WKeating2.jpg,William,William,Keating,Keating,R.,,K000375,,,MA,Representative,Democrat,House,119,1/3/11,176,14.67,"14 years, 8 months",1952,,9/6/52,73
WKeating3.jpg,William,William,Keating,Keating,R.,,K000375,,,MA,Representative,Democrat,House,119,1/3/11,176,14.67,"14 years, 8 months",1952,,9/6/52,73
WKeating4.jpg,William,William,Keating,Keating,R.,,K000375,,,MA,Representative,Democrat,House,119,1/3/11,176,14.67,"14 years, 8 months",1952,,9/6/52,73
MKelly.jpg,Mark,Mark,Kelly,Kelly,,,K000377,,,AZ,Senator,Democrat,Senate,119,12/2/20,57,4.75,"4 years, 9 months",1964,,2/21/64,61
MKelly.jpg,Mike,Mike,Kelly,Kelly,,,K000376,,,PA,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1948,,5/10/48,77
RKelly.jpg,Robin,Robin,Kelly,Kelly,L.,,K000385,,,IL,Representative,Democrat,House,119,4/11/13,149,12.42,"12 years, 5 months",1956,,4/30/56,69
TKelly.jpg,Trent,Trent,Kelly,Kelly,,,K000388,,,MS,Representative,Republican,House,119,6/2/15,123,10.25,"10 years, 3 months",1966,,3/1/66,59
MKelly1.jpg,Mark,Mark,Kelly,Kelly,,,K000377,,,AZ,Senator,Democrat,Senate,119,12/2/20,57,4.75,"4 years, 9 months",1964,,2/21/64,61
MKelly1.jpg,Mike,Mike,Kelly,Kelly,,,K000376,,,PA,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1948,,5/10/48,77
RKelly1.jpg,Robin,Robin,Kelly,Kelly,L.,,K000385,,,IL,Representative,Democrat,House,119,4/11/13,149,12.42,"12 years, 5 months",1956,,4/30/56,69
TKelly1.jpg,Trent,Trent,Kelly,Kelly,,,K000388,,,MS,Representative,Republican,House,119,6/2/15,123,10.25,"10 years, 3 months",1966,,3/1/66,59
MKelly2.jpg,Mark,Mark,Kelly,Kelly,,,K000377,,,AZ,Senator,Democrat,Senate,119,12/2/20,57,4.75,"4 years, 9 months",1964,,2/21/64,61
MKelly2.jpg,Mike,Mike,Kelly,Kelly,,,K000376,,,PA,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1948,,5/10/48,77
RKelly2.jpg,Robin,Robin,Kelly,Kelly,L.,,K000385,,,IL,Representative,Democrat,House,119,4/11/13,149,12.42,"12 years, 5 months",1956,,4/30/56,69
TKelly2.jpg,Trent,Trent,Kelly,Kelly,,,K000388,,,MS,Representative,Republican,House,119,6/2/15,123,10.25,"10 years, 3 months",1966,,3/1/66,59
MKelly3.jpg,Mark,Mark,Kelly,Kelly,,,K000377,,,AZ,Senator,Democrat,Senate,119,12/2/20,57,4.75,"4 years, 9 months",1964,,2/21/64,61
MKelly3.jpg,Mike,Mike,Kelly,Kelly,,,K000376,,,PA,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1948,,5/10/48,77
RKelly3.jpg,Robin,Robin,Kelly,Kelly,L.,,K000385,,,IL,Representative,Democrat,House,119,4/11/13,149,12.42,"12 years, 5 months",1956,,4/30/56,69
TKelly3.jpg,Trent,Trent,Kelly,Kelly,,,K000388,,,MS,Representative,Republican,House,119,6/2/15,123,10.25,"10 years, 3 months",1966,,3/1/66,59
MKelly4.jpg,Mark,Mark,Kelly,Kelly,,,K000377,,,AZ,Senator,Democrat,Senate,119,12/2/20,57,4.75,"4 years, 9 months",1964,,2/21/64,61
MKelly4.jpg,Mike,Mike,Kelly,Kelly,,,K000376,,,PA,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1948,,5/10/48,77
RKelly4.jpg,Robin,Robin,Kelly,Kelly,L.,,K000385,,,IL,Representative,Democrat,House,119,4/11/13,149,12.42,"12 years, 5 months",1956,,4/30/56,69
TKelly4.jpg,Trent,Trent,Kelly,Kelly,,,K000388,,,MS,Representative,Republican,House,119,6/2/15,123,10.25,"10 years, 3 months",1966,,3/1/66,59
JKennedy.jpg,John,John,Kennedy,Kennedy,,,K000393,,,LA,Senator,Republican,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1951,,11/21/51,73
MKennedy.jpg,Mike,Mike,Kennedy,Kennedy,,,K000403,,,UT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1969,,2/2/69,56
TKennedy.jpg,Timothy,Timothy,Kennedy,Kennedy,M.,,K000402,,,NY,Representative,Democrat,,119,,,,,1976,,,
JKennedy1.jpg,John,John,Kennedy,Kennedy,,,K000393,,,LA,Senator,Republican,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1951,,11/21/51,73
MKennedy1.jpg,Mike,Mike,Kennedy,Kennedy,,,K000403,,,UT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1969,,2/2/69,56
TKennedy1.jpg,Timothy,Timothy,Kennedy,Kennedy,M.,,K000402,,,NY,Representative,Democrat,,119,,,,,1976,,,
JKennedy2.jpg,John,John,Kennedy,Kennedy,,,K000393,,,LA,Senator,Republican,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1951,,11/21/51,73
MKennedy2.jpg,Mike,Mike,Kennedy,Kennedy,,,K000403,,,UT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1969,,2/2/69,56
TKennedy2.jpg,Timothy,Timothy,Kennedy,Kennedy,M.,,K000402,,,NY,Representative,Democrat,,119,,,,,1976,,,
JKennedy3.jpg,John,John,Kennedy,Kennedy,,,K000393,,,LA,Senator,Republican,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1951,,11/21/51,73
MKennedy3.jpg,Mike,Mike,Kennedy,Kennedy,,,K000403,,,UT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1969,,2/2/69,56
TKennedy3.jpg,Timothy,Timothy,Kennedy,Kennedy,M.,,K000402,,,NY,Representative,Democrat,,119,,,,,1976,,,
JKennedy4.jpg,John,John,Kennedy,Kennedy,,,K000393,,,LA,Senator,Republican,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1951,,11/21/51,73
MKennedy4.jpg,Mike,Mike,Kennedy,Kennedy,,,K000403,,,UT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1969,,2/2/69,56
TKennedy4.jpg,Timothy,Timothy,Kennedy,Kennedy,M.,,K000402,,,NY,Representative,Democrat,,119,,,,,1976,,,
RKhanna.jpg,Ro,Ro,Khanna,Khanna,,,K000389,,,CA,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1976,,9/13/76,49
RKhanna1.jpg,Ro,Ro,Khanna,Khanna,,,K000389,,,CA,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1976,,9/13/76,49
RKhanna2.jpg,Ro,Ro,Khanna,Khanna,,,K000389,,,CA,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1976,,9/13/76,49
RKhanna3.jpg,Ro,Ro,Khanna,Khanna,,,K000389,,,CA,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1976,,9/13/76,49
RKhanna4.jpg,Ro,Ro,Khanna,Khanna,,,K000389,,,CA,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1976,,9/13/76,49
JKiggans.jpg,Jennifer,Jennifer,Kiggans,Kiggans,A.,,K000399,,,VA,Representative,Republican,,119,,,,,1971,,,
JKiggans1.jpg,Jennifer,Jennifer,Kiggans,Kiggans,A.,,K000399,,,VA,Representative,Republican,,119,,,,,1971,,,
JKiggans2.jpg,Jennifer,Jennifer,Kiggans,Kiggans,A.,,K000399,,,VA,Representative,Republican,,119,,,,,1971,,,
JKiggans3.jpg,Jennifer,Jennifer,Kiggans,Kiggans,A.,,K000399,,,VA,Representative,Republican,,119,,,,,1971,,,
JKiggans4.jpg,Jennifer,Jennifer,Kiggans,Kiggans,A.,,K000399,,,VA,Representative,Republican,,119,,,,,1971,,,
KKiley.jpg,Kevin,Kevin,Kiley,Kiley,,,K000401,,,CA,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1985,,1/30/85,40
KKiley1.jpg,Kevin,Kevin,Kiley,Kiley,,,K000401,,,CA,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1985,,1/30/85,40
KKiley2.jpg,Kevin,Kevin,Kiley,Kiley,,,K000401,,,CA,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1985,,1/30/85,40
KKiley3.jpg,Kevin,Kevin,Kiley,Kiley,,,K000401,,,CA,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1985,,1/30/85,40
KKiley4.jpg,Kevin,Kevin,Kiley,Kiley,,,K000401,,,CA,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1985,,1/30/85,40
AKim.jpg,Andy,Andy,Kim,Kim,,,K000394,,,NJ,Senator,Democrat,Senate,119,12/8/24,9,0.75,9 months,1982,,7/12/82,43
YKim.jpg,Young,Young,Kim,Kim,,,K000397,,,CA,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1962,,10/18/62,62
AKim1.jpg,Andy,Andy,Kim,Kim,,,K000394,,,NJ,Senator,Democrat,Senate,119,12/8/24,9,0.75,9 months,1982,,7/12/82,43
YKim1.jpg,Young,Young,Kim,Kim,,,K000397,,,CA,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1962,,10/18/62,62
AKim2.jpg,Andy,Andy,Kim,Kim,,,K000394,,,NJ,Senator,Democrat,Senate,119,12/8/24,9,0.75,9 months,1982,,7/12/82,43
YKim2.jpg,Young,Young,Kim,Kim,,,K000397,,,CA,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1962,,10/18/62,62
AKim3.jpg,Andy,Andy,Kim,Kim,,,K000394,,,NJ,Senator,Democrat,Senate,119,12/8/24,9,0.75,9 months,1982,,7/12/82,43
YKim3.jpg,Young,Young,Kim,Kim,,,K000397,,,CA,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1962,,10/18/62,62
AKim4.jpg,Andy,Andy,Kim,Kim,,,K000394,,,NJ,Senator,Democrat,Senate,119,12/8/24,9,0.75,9 months,1982,,7/12/82,43
YKim4.jpg,Young,Young,Kim,Kim,,,K000397,,,CA,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1962,,10/18/62,62
AKing.jpg,Angus,Angus,King,King,S.,,K000383,,,ME,Senator,Independent,Senate,119,1/3/13,152,12.67,"12 years, 8 months",1944,,3/31/44,81
AKing1.jpg,Angus,Angus,King,King,S.,,K000383,,,ME,Senator,Independent,Senate,119,1/3/13,152,12.67,"12 years, 8 months",1944,,3/31/44,81
AKing2.jpg,Angus,Angus,King,King,S.,,K000383,,,ME,Senator,Independent,Senate,119,1/3/13,152,12.67,"12 years, 8 months",1944,,3/31/44,81
AKing3.jpg,Angus,Angus,King,King,S.,,K000383,,,ME,Senator,Independent,Senate,119,1/3/13,152,12.67,"12 years, 8 months",1944,,3/31/44,81
AKing4.jpg,Angus,Angus,King,King,S.,,K000383,,,ME,Senator,Independent,Senate,119,1/3/13,152,12.67,"12 years, 8 months",1944,,3/31/44,81
KKing.jpg,Kimberlyn,Kimberlyn,King-Hinds,King-Hinds,,,K000404,,,MP,Delegate,Republican,,119,,,,,1975,,,
KKing1.jpg,Kimberlyn,Kimberlyn,King-Hinds,King-Hinds,,,K000404,,,MP,Delegate,Republican,,119,,,,,1975,,,
KKing2.jpg,Kimberlyn,Kimberlyn,King-Hinds,King-Hinds,,,K000404,,,MP,Delegate,Republican,,119,,,,,1975,,,
KKing3.jpg,Kimberlyn,Kimberlyn,King-Hinds,King-Hinds,,,K000404,,,MP,Delegate,Republican,,119,,,,,1975,,,
KKing4.jpg,Kimberlyn,Kimberlyn,King-Hinds,King-Hinds,,,K000404,,,MP,Delegate,Republican,,119,,,,,1975,,,
AKlobuchar.jpg,Amy,Amy,Klobuchar,Klobuchar,,,K000367,,,MN,Senator,Democrat,Senate,119,1/3/07,224,18.67,"18 years, 8 months",1960,,5/25/60,65
AKlobuchar1.jpg,Amy,Amy,Klobuchar,Klobuchar,,,K000367,,,MN,Senator,Democrat,Senate,119,1/3/07,224,18.67,"18 years, 8 months",1960,,5/25/60,65
AKlobuchar2.jpg,Amy,Amy,Klobuchar,Klobuchar,,,K000367,,,MN,Senator,Democrat,Senate,119,1/3/07,224,18.67,"18 years, 8 months",1960,,5/25/60,65
AKlobuchar3.jpg,Amy,Amy,Klobuchar,Klobuchar,,,K000367,,,MN,Senator,Democrat,Senate,119,1/3/07,224,18.67,"18 years, 8 months",1960,,5/25/60,65
AKlobuchar4.jpg,Amy,Amy,Klobuchar,Klobuchar,,,K000367,,,MN,Senator,Democrat,Senate,119,1/3/07,224,18.67,"18 years, 8 months",1960,,5/25/60,65
BKnott.jpg,Brad,Brad,Knott,Knott,,,K000405,,,NC,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,4/17/86,39
BKnott1.jpg,Brad,Brad,Knott,Knott,,,K000405,,,NC,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,4/17/86,39
BKnott2.jpg,Brad,Brad,Knott,Knott,,,K000405,,,NC,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,4/17/86,39
BKnott3.jpg,Brad,Brad,Knott,Knott,,,K000405,,,NC,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,4/17/86,39
BKnott4.jpg,Brad,Brad,Knott,Knott,,,K000405,,,NC,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,4/17/86,39
RKrishnamoorthi.jpg,Raja,S.,Krishnamoorthi,Krishnamoorthi,,,K000391,,,IL,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1973,,7/19/73,52
RKrishnamoorthi1.jpg,Raja,S.,Krishnamoorthi,Krishnamoorthi,,,K000391,,,IL,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1973,,7/19/73,52
RKrishnamoorthi2.jpg,Raja,S.,Krishnamoorthi,Krishnamoorthi,,,K000391,,,IL,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1973,,7/19/73,52
RKrishnamoorthi3.jpg,Raja,S.,Krishnamoorthi,Krishnamoorthi,,,K000391,,,IL,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1973,,7/19/73,52
RKrishnamoorthi4.jpg,Raja,S.,Krishnamoorthi,Krishnamoorthi,,,K000391,,,IL,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1973,,7/19/73,52
DKustoff.jpg,David,David,Kustoff,Kustoff,,,K000392,,,TN,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1966,,10/8/66,58
DKustoff1.jpg,David,David,Kustoff,Kustoff,,,K000392,,,TN,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1966,,10/8/66,58
DKustoff2.jpg,David,David,Kustoff,Kustoff,,,K000392,,,TN,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1966,,10/8/66,58
DKustoff3.jpg,David,David,Kustoff,Kustoff,,,K000392,,,TN,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1966,,10/8/66,58
DKustoff4.jpg,David,David,Kustoff,Kustoff,,,K000392,,,TN,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1966,,10/8/66,58
DLaHood.jpg,Darin,Darin,LaHood,Lahood,,,L000585,,,IL,Representative,Republican,House,119,9/17/15,120,10,10 years,1968,,7/5/68,57
DLaHood1.jpg,Darin,Darin,LaHood,Lahood,,,L000585,,,IL,Representative,Republican,House,119,9/17/15,120,10,10 years,1968,,7/5/68,57
DLaHood2.jpg,Darin,Darin,LaHood,Lahood,,,L000585,,,IL,Representative,Republican,House,119,9/17/15,120,10,10 years,1968,,7/5/68,57
DLaHood3.jpg,Darin,Darin,LaHood,Lahood,,,L000585,,,IL,Representative,Republican,House,119,9/17/15,120,10,10 years,1968,,7/5/68,57
DLaHood4.jpg,Darin,Darin,LaHood,Lahood,,,L000585,,,IL,Representative,Republican,House,119,9/17/15,120,10,10 years,1968,,7/5/68,57
NLaLota.jpg,Nick,Nicholas,LaLota,LaLota,,,L000598,,,NY,Representative,Republican,,119,,,,,1978,,,
NLaLota1.jpg,Nick,Nicholas,LaLota,LaLota,,,L000598,,,NY,Representative,Republican,,119,,,,,1978,,,
NLaLota2.jpg,Nick,Nicholas,LaLota,LaLota,,,L000598,,,NY,Representative,Republican,,119,,,,,1978,,,
NLaLota3.jpg,Nick,Nicholas,LaLota,LaLota,,,L000598,,,NY,Representative,Republican,,119,,,,,1978,,,
NLaLota4.jpg,Nick,Nicholas,LaLota,LaLota,,,L000598,,,NY,Representative,Republican,,119,,,,,1978,,,
DLaMalfa.jpg,Doug,Doug,LaMalfa,Lamalfa,,,L000578,,,CA,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1960,,7/2/60,65
DLaMalfa1.jpg,Doug,Doug,LaMalfa,Lamalfa,,,L000578,,,CA,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1960,,7/2/60,65
DLaMalfa2.jpg,Doug,Doug,LaMalfa,Lamalfa,,,L000578,,,CA,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1960,,7/2/60,65
DLaMalfa3.jpg,Doug,Doug,LaMalfa,Lamalfa,,,L000578,,,CA,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1960,,7/2/60,65
DLaMalfa4.jpg,Doug,Doug,LaMalfa,Lamalfa,,,L000578,,,CA,Representative,Republican,House,119,1/3/13,152,12.67,"12 years, 8 months",1960,,7/2/60,65
GLandsman.jpg,Greg,Greg,Landsman,Landsman,,,L000601,,,OH,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1976,,12/4/76,48
GLandsman1.jpg,Greg,Greg,Landsman,Landsman,,,L000601,,,OH,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1976,,12/4/76,48
GLandsman2.jpg,Greg,Greg,Landsman,Landsman,,,L000601,,,OH,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1976,,12/4/76,48
GLandsman3.jpg,Greg,Greg,Landsman,Landsman,,,L000601,,,OH,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1976,,12/4/76,48
GLandsman4.jpg,Greg,Greg,Landsman,Landsman,,,L000601,,,OH,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1976,,12/4/76,48
NLangworthy.jpg,Nicholas,Nicholas,Langworthy,Langworthy,A.,,L000600,,,NY,Representative,Republican,,119,,,,,1981,,,
NLangworthy1.jpg,Nicholas,Nicholas,Langworthy,Langworthy,A.,,L000600,,,NY,Representative,Republican,,119,,,,,1981,,,
NLangworthy2.jpg,Nicholas,Nicholas,Langworthy,Langworthy,A.,,L000600,,,NY,Representative,Republican,,119,,,,,1981,,,
NLangworthy3.jpg,Nicholas,Nicholas,Langworthy,Langworthy,A.,,L000600,,,NY,Representative,Republican,,119,,,,,1981,,,
NLangworthy4.jpg,Nicholas,Nicholas,Langworthy,Langworthy,A.,,L000600,,,NY,Representative,Republican,,119,,,,,1981,,,
JLankford.jpg,James,James,Lankford,Lankford,,,L000575,,,OK,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1968,,3/4/68,57
JLankford1.jpg,James,James,Lankford,Lankford,,,L000575,,,OK,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1968,,3/4/68,57
JLankford2.jpg,James,James,Lankford,Lankford,,,L000575,,,OK,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1968,,3/4/68,57
JLankford3.jpg,James,James,Lankford,Lankford,,,L000575,,,OK,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1968,,3/4/68,57
JLankford4.jpg,James,James,Lankford,Lankford,,,L000575,,,OK,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1968,,3/4/68,57
RLarsen.jpg,Rick,Richard,Larsen,Larsen,,,L000560,,,WA,Representative,Democrat,House,119,1/3/01,296,24.67,"24 years, 8 months",1965,,6/15/65,60
RLarsen1.jpg,Rick,Richard,Larsen,Larsen,,,L000560,,,WA,Representative,Democrat,House,119,1/3/01,296,24.67,"24 years, 8 months",1965,,6/15/65,60
RLarsen2.jpg,Rick,Richard,Larsen,Larsen,,,L000560,,,WA,Representative,Democrat,House,119,1/3/01,296,24.67,"24 years, 8 months",1965,,6/15/65,60
RLarsen3.jpg,Rick,Richard,Larsen,Larsen,,,L000560,,,WA,Representative,Democrat,House,119,1/3/01,296,24.67,"24 years, 8 months",1965,,6/15/65,60
RLarsen4.jpg,Rick,Richard,Larsen,Larsen,,,L000560,,,WA,Representative,Democrat,House,119,1/3/01,296,24.67,"24 years, 8 months",1965,,6/15/65,60
JLarson.jpg,John,John,Larson,Larson,B.,,L000557,,,CT,Representative,Democrat,House,119,1/3/99,320,26.67,"26 years, 8 months",1948,,7/22/48,77
JLarson1.jpg,John,John,Larson,Larson,B.,,L000557,,,CT,Representative,Democrat,House,119,1/3/99,320,26.67,"26 years, 8 months",1948,,7/22/48,77
JLarson2.jpg,John,John,Larson,Larson,B.,,L000557,,,CT,Representative,Democrat,House,119,1/3/99,320,26.67,"26 years, 8 months",1948,,7/22/48,77
JLarson3.jpg,John,John,Larson,Larson,B.,,L000557,,,CT,Representative,Democrat,House,119,1/3/99,320,26.67,"26 years, 8 months",1948,,7/22/48,77
JLarson4.jpg,John,John,Larson,Larson,B.,,L000557,,,CT,Representative,Democrat,House,119,1/3/99,320,26.67,"26 years, 8 months",1948,,7/22/48,77
GLatimer.jpg,George,George,Latimer,Latimer,,,L000606,,,NY,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1953,,11/22/53,71
GLatimer1.jpg,George,George,Latimer,Latimer,,,L000606,,,NY,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1953,,11/22/53,71
GLatimer2.jpg,George,George,Latimer,Latimer,,,L000606,,,NY,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1953,,11/22/53,71
GLatimer3.jpg,George,George,Latimer,Latimer,,,L000606,,,NY,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1953,,11/22/53,71
GLatimer4.jpg,George,George,Latimer,Latimer,,,L000606,,,NY,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1953,,11/22/53,71
