filename,first_name,last_name,title,state,party,terms,nananame,
SLiccardo3.jpg,Sam T.,Liccardo,Representative,California,Democratic,House: 2025-Present,"Liccardo, Sam T. - Representative",
SLiccardo4.jpg,Sam T.,Liccardo,Representative,California,Democratic,House: 2025-Present,"Liccardo, Sam T. - Representative",
TLieu.jpg,Ted,Lieu,Representative,California,Democratic,House: 2015-Present,"Lieu, Ted - Representative",
TLieu1.jpg,Ted,Lieu,Representative,California,Democratic,House: 2015-Present,"Lieu, Ted - Representative",
TLieu2.jpg,Ted,Lieu,Representative,California,Democratic,House: 2015-Present,"Lieu, Ted - Representative",
TLieu3.jpg,Ted,Lieu,Representative,California,Democratic,House: 2015-Present,"Lieu, Ted - Representative",
TLieu4.jpg,Ted,Lieu,Representative,California,Democratic,House: 2015-Present,"Lieu, Ted - Representative",
ZLofgren.jpg,Zoe,Lofgren,Representative,California,Democratic,House: 1995-Present,"Lofgren, Zoe - Representative",
ZLofgren1.jpg,Zoe,Lofgren,Representative,California,Democratic,House: 1995-Present,"Lofgren, Zoe - Representative",
ZLofgren2.jpg,Zoe,Lofgren,Representative,California,Democratic,House: 1995-Present,"Lofgren, Zoe - Representative",
ZLofgren3.jpg,Zoe,Lofgren,Representative,California,Democratic,House: 1995-Present,"Lofgren, Zoe - Representative",
ZLofgren4.jpg,Zoe,Lofgren,Representative,California,Democratic,House: 1995-Present,"Lofgren, Zoe - Representative",
BLoudermilk.jpg,Barry,Loudermilk,Representative,Georgia,Republican,House: 2015-Present,"Loudermilk, Barry - Representative",
BLoudermilk1.jpg,Barry,Loudermilk,Representative,Georgia,Republican,House: 2015-Present,"Loudermilk, Barry - Representative",
BLoudermilk2.jpg,Barry,Loudermilk,Representative,Georgia,Republican,House: 2015-Present,"Loudermilk, Barry - Representative",
BLoudermilk3.jpg,Barry,Loudermilk,Representative,Georgia,Republican,House: 2015-Present,"Loudermilk, Barry - Representative",
BLoudermilk4.jpg,Barry,Loudermilk,Representative,Georgia,Republican,House: 2015-Present,"Loudermilk, Barry - Representative",
FLucas.jpg,Frank D.,Lucas,Representative,Oklahoma,Republican,House: 1993-Present,"Lucas, Frank D. - Representative",
FLucas1.jpg,Frank D.,Lucas,Representative,Oklahoma,Republican,House: 1993-Present,"Lucas, Frank D. - Representative",
FLucas2.jpg,Frank D.,Lucas,Representative,Oklahoma,Republican,House: 1993-Present,"Lucas, Frank D. - Representative",
FLucas3.jpg,Frank D.,Lucas,Representative,Oklahoma,Republican,House: 1993-Present,"Lucas, Frank D. - Representative",
FLucas4.jpg,Frank D.,Lucas,Representative,Oklahoma,Republican,House: 1993-Present,"Lucas, Frank D. - Representative",
BLujan.jpg,Ben Ray,Luján,Senator,New Mexico,Democratic,Senate: 2021-Present | House: 2009-2021,"Luján, Ben Ray - Senator",
BLujan1.jpg,Ben Ray,Luján,Senator,New Mexico,Democratic,Senate: 2021-Present | House: 2009-2021,"Luján, Ben Ray - Senator",
BLujan2.jpg,Ben Ray,Luján,Senator,New Mexico,Democratic,Senate: 2021-Present | House: 2009-2021,"Luján, Ben Ray - Senator",
BLujan3.jpg,Ben Ray,Luján,Senator,New Mexico,Democratic,Senate: 2021-Present | House: 2009-2021,"Luján, Ben Ray - Senator",
BLujan4.jpg,Ben Ray,Luján,Senator,New Mexico,Democratic,Senate: 2021-Present | House: 2009-2021,"Luján, Ben Ray - Senator",
CLummis.jpg,Cynthia M.,Lummis,Senator,Wyoming,Republican,Senate: 2021-Present | House: 2009-2017,"Lummis, Cynthia M. - Senator",
CLummis1.jpg,Cynthia M.,Lummis,Senator,Wyoming,Republican,Senate: 2021-Present | House: 2009-2017,"Lummis, Cynthia M. - Senator",
CLummis2.jpg,Cynthia M.,Lummis,Senator,Wyoming,Republican,Senate: 2021-Present | House: 2009-2017,"Lummis, Cynthia M. - Senator",
CLummis3.jpg,Cynthia M.,Lummis,Senator,Wyoming,Republican,Senate: 2021-Present | House: 2009-2017,"Lummis, Cynthia M. - Senator",
CLummis4.jpg,Cynthia M.,Lummis,Senator,Wyoming,Republican,Senate: 2021-Present | House: 2009-2017,"Lummis, Cynthia M. - Senator",
ALuna.jpg,Anna Paulina,Luna,Representative,Florida,Republican,House: 2023-Present,"Luna, Anna Paulina - Representative",
ALuna1.jpg,Anna Paulina,Luna,Representative,Florida,Republican,House: 2023-Present,"Luna, Anna Paulina - Representative",
ALuna2.jpg,Anna Paulina,Luna,Representative,Florida,Republican,House: 2023-Present,"Luna, Anna Paulina - Representative",
ALuna3.jpg,Anna Paulina,Luna,Representative,Florida,Republican,House: 2023-Present,"Luna, Anna Paulina - Representative",
ALuna4.jpg,Anna Paulina,Luna,Representative,Florida,Republican,House: 2023-Present,"Luna, Anna Paulina - Representative",
MLuttrell.jpg,Morgan,Luttrell,Representative,Texas,Republican,House: 2023-Present,"Luttrell, Morgan - Representative",
MLuttrell1.jpg,Morgan,Luttrell,Representative,Texas,Republican,House: 2023-Present,"Luttrell, Morgan - Representative",
MLuttrell2.jpg,Morgan,Luttrell,Representative,Texas,Republican,House: 2023-Present,"Luttrell, Morgan - Representative",
MLuttrell3.jpg,Morgan,Luttrell,Representative,Texas,Republican,House: 2023-Present,"Luttrell, Morgan - Representative",
MLuttrell4.jpg,Morgan,Luttrell,Representative,Texas,Republican,House: 2023-Present,"Luttrell, Morgan - Representative",
SLynch.jpg,Stephen F.,Lynch,Representative,Massachusetts,Democratic,House: 2001-Present,"Lynch, Stephen F. - Representative",
SLynch1.jpg,Stephen F.,Lynch,Representative,Massachusetts,Democratic,House: 2001-Present,"Lynch, Stephen F. - Representative",
SLynch2.jpg,Stephen F.,Lynch,Representative,Massachusetts,Democratic,House: 2001-Present,"Lynch, Stephen F. - Representative",
SLynch3.jpg,Stephen F.,Lynch,Representative,Massachusetts,Democratic,House: 2001-Present,"Lynch, Stephen F. - Representative",
SLynch4.jpg,Stephen F.,Lynch,Representative,Massachusetts,Democratic,House: 2001-Present,"Lynch, Stephen F. - Representative",
NMace.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",
NMace1.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",
NMace2.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",
NMace3.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",
NMace4.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",
RMackenzie.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",
RMackenzie1.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",
RMackenzie2.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",
RMackenzie3.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",
RMackenzie4.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",
SMagaziner.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",
SMagaziner1.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",
SMagaziner2.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",
SMagaziner3.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",
SMagaziner4.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",
NMalliotakis.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",
NMalliotakis1.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",
NMalliotakis2.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",
NMalliotakis3.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",
NMalliotakis4.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",
CMaloy.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",
CMaloy1.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",
CMaloy2.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",
CMaloy3.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",
CMaloy4.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",
TMann.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",
TMann1.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",
TMann2.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",
TMann3.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",
TMann4.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",
JMannion.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",
JMannion1.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",
JMannion2.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",
JMannion3.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",
JMannion4.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",
EMarkey.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",
EMarkey1.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",
EMarkey2.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",
EMarkey3.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",
EMarkey4.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",
RMarshall.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",
RMarshall1.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",
RMarshall2.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",
RMarshall3.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",
RMarshall4.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",
TMassie.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",
TMassie1.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",
TMassie2.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",
TMassie3.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",
TMassie4.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",
BMast.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",
BMast1.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",
BMast2.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",
BMast3.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",
BMast4.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",
DMatsui.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",
DMatsui1.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",
DMatsui2.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",
DMatsui3.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",
DMatsui4.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",
LMcBath.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",
LMcBath1.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",
LMcBath2.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",
LMcBath3.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",
LMcBath4.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",
SMcBride.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",
SMcBride1.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",
SMcBride2.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",
SMcBride3.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",
SMcBride4.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",
MMcCaul.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",
MMcCaul1.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",
MMcCaul2.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",
MMcCaul3.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",
MMcCaul4.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",
LMcClain.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",
LMcClain1.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",
LMcClain2.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",
LMcClain3.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",
LMcClain4.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",
AMcClain Delaney.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",
AMcClain Delaney1.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",
AMcClain Delaney2.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",
AMcClain Delaney3.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",
AMcClain Delaney4.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",
JMcClellan.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",
JMcClellan1.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",
JMcClellan2.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",
JMcClellan3.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",
JMcClellan4.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",
TMcClintock.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",
TMcClintock1.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",
TMcClintock2.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",
TMcClintock3.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",
TMcClintock4.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",
BMcCollum.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",
BMcCollum1.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",
BMcCollum2.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",
BMcCollum3.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",
BMcCollum4.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",
MMcConnell.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",
MMcConnell1.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",
MMcConnell2.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",
MMcConnell3.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",
MMcConnell4.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",
DMcCormick.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",
RMcCormick.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",
DMcCormick1.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",
RMcCormick1.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",
DMcCormick2.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",
RMcCormick2.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",
DMcCormick3.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",
RMcCormick3.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",
DMcCormick4.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",
RMcCormick4.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",
KMcDonald Rivet.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",
KMcDonald Rivet1.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",
KMcDonald Rivet2.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",
KMcDonald Rivet3.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",
KMcDonald Rivet4.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",
AMcDowell.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",
AMcDowell1.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",
AMcDowell2.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",
AMcDowell3.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",
AMcDowell4.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",
MMcGarvey.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",
MMcGarvey1.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",
MMcGarvey2.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",
MMcGarvey3.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",
MMcGarvey4.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",
JMcGovern.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",
JMcGovern1.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",
JMcGovern2.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",
JMcGovern3.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",
JMcGovern4.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",
JMcGuire.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",
JMcGuire1.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",
JMcGuire2.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",
JMcGuire3.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",
JMcGuire4.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",
LMcIver.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",
LMcIver1.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",
LMcIver2.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",
LMcIver3.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",
LMcIver4.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",
GMeeks.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",
GMeeks1.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",
GMeeks2.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",
GMeeks3.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",
GMeeks4.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",
RMenendez.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",
RMenendez1.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",
RMenendez2.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",
RMenendez3.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",
RMenendez4.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",
GMeng.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",
GMeng1.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",
GMeng2.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",
GMeng3.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",
GMeng4.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",
JMerkley.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",
JMerkley1.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",
JMerkley2.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",
JMerkley3.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",
JMerkley4.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",
MMessmer.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",
MMessmer1.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",
MMessmer2.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",
MMessmer3.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",
MMessmer4.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",
DMeuser.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",
DMeuser1.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",
DMeuser2.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",
DMeuser3.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",
DMeuser4.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",
KMfume.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",
KMfume1.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",
KMfume2.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",
KMfume3.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",
KMfume4.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",
