filename,first_name,last_name,title,state,party,terms,nananame,,cid,feccandid
NMace.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",,N00035670,H0SC01394
NMace1.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",,N00035670,H0SC01394
NMace2.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",,N00035670,H0SC01394
NMace3.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",,N00035670,H0SC01394
NMace4.jpg,Nancy,Mace,Representative,South Carolina,Republican,House: 2021-Present,"Mace, Nancy - Representative",,N00035670,H0SC01394
RMackenzie.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",,,
RMackenzie1.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",,,
RMackenzie2.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",,,
RMackenzie3.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",,,
RMackenzie4.jpg,Ryan,Mackenzie,Representative,Pennsylvania,Republican,House: 2025-Present,"Mackenzie, Ryan - Representative",,,
SMagaziner.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",,N00050458,H2RI02184
SMagaziner1.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",,N00050458,H2RI02184
SMagaziner2.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",,N00050458,H2RI02184
SMagaziner3.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",,N00050458,H2RI02184
SMagaziner4.jpg,Seth,Magaziner,Representative,Rhode Island,Democratic,House: 2023-Present,"Magaziner, Seth - Representative",,N00050458,H2RI02184
NMalliotakis.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",,N00044040,H0NY11078
NMalliotakis1.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",,N00044040,H0NY11078
NMalliotakis2.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",,N00044040,H0NY11078
NMalliotakis3.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",,N00044040,H0NY11078
NMalliotakis4.jpg,Nicole,Malliotakis,Representative,New York,Republican,House: 2021-Present,"Malliotakis, Nicole - Representative",,N00044040,H0NY11078
CMaloy.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",,,
CMaloy1.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",,,
CMaloy2.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",,,
CMaloy3.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",,,
CMaloy4.jpg,Celeste,Maloy,Representative,Utah,Republican,House: 2023-Present,"Maloy, Celeste - Representative",,,
TMann.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",,N00030743,H0KS01123
TMann1.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",,N00030743,H0KS01123
TMann2.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",,N00030743,H0KS01123
TMann3.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",,N00030743,H0KS01123
TMann4.jpg,Tracey,Mann,Representative,Kansas,Republican,House: 2021-Present,"Mann, Tracey - Representative",,N00030743,H0KS01123
JMannion.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",,,
JMannion1.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",,,
JMannion2.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",,,
JMannion3.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",,,
JMannion4.jpg,John W.,Mannion,Representative,New York,Democratic,House: 2025-Present,"Mannion, John W. - Representative",,,
EMarkey.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",,,
EMarkey1.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",,,
EMarkey2.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",,,
EMarkey3.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",,,
EMarkey4.jpg,Edward J.,Markey,Senator,Massachusetts,Democratic,Senate: 2013-Present | House: 1977-2013,"Markey, Edward J. - Senator",,,
RMarshall.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",,,
RMarshall1.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",,,
RMarshall2.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",,,
RMarshall3.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",,,
RMarshall4.jpg,Roger,Marshall,Senator,Kansas,Republican,Senate: 2021-Present | House: 2017-2021,"Marshall, Roger - Senator",,,
TMassie.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",,N00034041,H2KY04121
TMassie1.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",,N00034041,H2KY04121
TMassie2.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",,N00034041,H2KY04121
TMassie3.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",,N00034041,H2KY04121
TMassie4.jpg,Thomas,Massie,Representative,Kentucky,Republican,House: 2012-Present,"Massie, Thomas - Representative",,N00034041,H2KY04121
BMast.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",,,
BMast1.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",,,
BMast2.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",,,
BMast3.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",,,
BMast4.jpg,Brian J.,Mast,Representative,Florida,Republican,House: 2017-Present,"Mast, Brian J. - Representative",,,
DMatsui.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",,,
DMatsui1.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",,,
DMatsui2.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",,,
DMatsui3.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",,,
DMatsui4.jpg,Doris O.,Matsui,Representative,California,Democratic,House: 2005-Present,"Matsui, Doris O. - Representative",,,
LMcBath.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",,N00042813,H8GA06393
LMcBath1.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",,N00042813,H8GA06393
LMcBath2.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",,N00042813,H8GA06393
LMcBath3.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",,N00042813,H8GA06393
LMcBath4.jpg,Lucy,McBath,Representative,Georgia,Democratic,House: 2019-Present,"McBath, Lucy - Representative",,N00042813,H8GA06393
SMcBride.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",,,
SMcBride1.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",,,
SMcBride2.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",,,
SMcBride3.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",,,
SMcBride4.jpg,Sarah,McBride,Representative,Delaware,Democratic,House: 2025-Present,"McBride, Sarah - Representative",,,
MMcCaul.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",,,
MMcCaul1.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",,,
MMcCaul2.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",,,
MMcCaul3.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",,,
MMcCaul4.jpg,Michael T.,McCaul,Representative,Texas,Republican,House: 2005-Present,"McCaul, Michael T. - Representative",,,
LMcClain.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",,,
LMcClain1.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",,,
LMcClain2.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",,,
LMcClain3.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",,,
LMcClain4.jpg,Lisa C.,McClain,Representative,Michigan,Republican,House: 2021-Present,"McClain, Lisa C. - Representative",,,
AMcClain Delaney.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",,,
AMcClain Delaney1.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",,,
AMcClain Delaney2.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",,,
AMcClain Delaney3.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",,,
AMcClain Delaney4.jpg,April,McClain Delaney,Representative,Maryland,Democratic,House: 2025-Present,"McClain Delaney, April - Representative",,,
JMcClellan.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",,,
JMcClellan1.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",,,
JMcClellan2.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",,,
JMcClellan3.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",,,
JMcClellan4.jpg,Jennifer L.,McClellan,Representative,Virginia,Democratic,House: 2023-Present,"McClellan, Jennifer L. - Representative",,,
TMcClintock.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",,N00006863,H8CA04152
TMcClintock1.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",,N00006863,H8CA04152
TMcClintock2.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",,N00006863,H8CA04152
TMcClintock3.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",,N00006863,H8CA04152
TMcClintock4.jpg,Tom,McClintock,Representative,California,Republican,House: 2009-Present,"McClintock, Tom - Representative",,N00006863,H8CA04152
BMcCollum.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",,N00012942,H0MN04049
BMcCollum1.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",,N00012942,H0MN04049
BMcCollum2.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",,N00012942,H0MN04049
BMcCollum3.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",,N00012942,H0MN04049
BMcCollum4.jpg,Betty,McCollum,Representative,Minnesota,Democratic,House: 2001-Present,"McCollum, Betty - Representative",,N00012942,H0MN04049
MMcConnell.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,
MMcConnell1.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,
MMcConnell2.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,
MMcConnell3.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,
MMcConnell4.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,
DMcCormick.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,
RMcCormick.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,N00044520,H0GA07273
DMcCormick1.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,
RMcCormick1.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,N00044520,H0GA07273
DMcCormick2.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,
RMcCormick2.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,N00044520,H0GA07273
DMcCormick3.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,
RMcCormick3.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,N00044520,H0GA07273
DMcCormick4.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,
RMcCormick4.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,N00044520,H0GA07273
KMcDonald Rivet.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,
KMcDonald Rivet1.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,
KMcDonald Rivet2.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,
KMcDonald Rivet3.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,
KMcDonald Rivet4.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,
AMcDowell.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,
AMcDowell1.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,
AMcDowell2.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,
AMcDowell3.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,
AMcDowell4.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,
MMcGarvey.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,N00049295,H2KY03206
MMcGarvey1.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,N00049295,H2KY03206
MMcGarvey2.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,N00049295,H2KY03206
MMcGarvey3.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,N00049295,H2KY03206
MMcGarvey4.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,N00049295,H2KY03206
JMcGovern.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,
JMcGovern1.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,
JMcGovern2.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,
JMcGovern3.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,
JMcGovern4.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,
JMcGuire.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,
JMcGuire1.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,
JMcGuire2.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,
JMcGuire3.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,
JMcGuire4.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,
LMcIver.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,
LMcIver1.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,
LMcIver2.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,
LMcIver3.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,
LMcIver4.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,
GMeeks.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,
GMeeks1.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,
GMeeks2.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,
GMeeks3.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,
GMeeks4.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,
RMenendez.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,
RMenendez1.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,
RMenendez2.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,
RMenendez3.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,
RMenendez4.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,
GMeng.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,N00034547,H2NY06116
GMeng1.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,N00034547,H2NY06116
GMeng2.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,N00034547,H2NY06116
GMeng3.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,N00034547,H2NY06116
GMeng4.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,N00034547,H2NY06116
JMerkley.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,
JMerkley1.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,
JMerkley2.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,
JMerkley3.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,
JMerkley4.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,
MMessmer.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,
MMessmer1.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,
MMessmer2.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,
MMessmer3.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,
MMessmer4.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,
DMeuser.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,
DMeuser1.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,
DMeuser2.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,
DMeuser3.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,
DMeuser4.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,
KMfume.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,N00001799,H6MD07020
KMfume1.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,N00001799,H6MD07020
KMfume2.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,N00001799,H6MD07020
KMfume3.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,N00001799,H6MD07020
KMfume4.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,N00001799,H6MD07020
CMiller.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,
MMiller.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,
MMiller.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,
CMiller1.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,
MMiller1.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,
MMiller1.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,
CMiller2.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,
MMiller2.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,
MMiller2.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,
CMiller3.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,
MMiller3.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,
MMiller3.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,
CMiller4.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,
MMiller4.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,
MMiller4.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,
#VALUE!,#VALUE!,Miller-Meeks,"Meeks, Mariannette - Representative",Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,
#VALUE!,#VALUE!,Miller-Meeks,"Meeks, Mariannette - Representative",Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,
#VALUE!,#VALUE!,Miller-Meeks,"Meeks, Mariannette - Representative",Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,
#VALUE!,#VALUE!,Miller-Meeks,"Meeks, Mariannette - Representative",Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,
#VALUE!,#VALUE!,Miller-Meeks,"Meeks, Mariannette - Representative",Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,
CMills.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,N00048179,H2FL07156
CMills1.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,N00048179,H2FL07156
CMills2.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,N00048179,H2FL07156
CMills3.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,N00048179,H2FL07156
CMills4.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,N00048179,H2FL07156
DMin.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,
DMin1.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,
DMin2.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,
DMin3.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,
DMin4.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,
AMoody.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,
AMoody1.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,
