filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,bioguide_id,birth_year,death_year,position,state,party,congress_number,date_of_birth,age,assumed_office,tenure_months,tenure_years,tenure_pretty,chamber
TMcClintock2.jpg,Tom,Tom,McClintock,McClintock,,,M001177,1956,,Representative,CA,Republican,119,1956-07-10,69,2009-01-03,200,16.67,"16 years, 8 months",House
TMcClintock3.jpg,Tom,Tom,McClintock,McClintock,,,M001177,1956,,Representative,CA,Republican,119,1956-07-10,69,2009-01-03,200,16.67,"16 years, 8 months",House
TMcClintock4.jpg,Tom,Tom,McClintock,McClintock,,,M001177,1956,,Representative,CA,Republican,119,1956-07-10,69,2009-01-03,200,16.67,"16 years, 8 months",House
BMcCollum.jpg,Betty,Betty,McCollum,McCollum,,,M001143,1954,,Representative,MN,Democrat,119,1954-07-12,71,2001-01-03,296,24.67,"24 years, 8 months",House
BMcCollum1.jpg,Betty,Betty,McCollum,McCollum,,,M001143,1954,,Representative,MN,Democrat,119,1954-07-12,71,2001-01-03,296,24.67,"24 years, 8 months",House
BMcCollum2.jpg,Betty,Betty,McCollum,McCollum,,,M001143,1954,,Representative,MN,Democrat,119,1954-07-12,71,2001-01-03,296,24.67,"24 years, 8 months",House
BMcCollum3.jpg,Betty,Betty,McCollum,McCollum,,,M001143,1954,,Representative,MN,Democrat,119,1954-07-12,71,2001-01-03,296,24.67,"24 years, 8 months",House
BMcCollum4.jpg,Betty,Betty,McCollum,McCollum,,,M001143,1954,,Representative,MN,Democrat,119,1954-07-12,71,2001-01-03,296,24.67,"24 years, 8 months",House
MMcConnell.jpg,Mitch,Addison,McConnell,McConnell,,,M000355,1942,,Senator,KY,Republican,119,,,,,,,
MMcConnell1.jpg,Mitch,Addison,McConnell,McConnell,,,M000355,1942,,Senator,KY,Republican,119,,,,,,,
MMcConnell2.jpg,Mitch,Addison,McConnell,McConnell,,,M000355,1942,,Senator,KY,Republican,119,,,,,,,
MMcConnell3.jpg,Mitch,Addison,McConnell,McConnell,,,M000355,1942,,Senator,KY,Republican,119,,,,,,,
MMcConnell4.jpg,Mitch,Addison,McConnell,McConnell,,,M000355,1942,,Senator,KY,Republican,119,,,,,,,
DMcCormick.jpg,David,David,McCormick,McCormick,,,M001243,1965,,Senator,PA,Republican,119,,,,,,,
RMcCormick.jpg,Richard,Rich,McCormick,McCormick,,,M001218,1968,,Representative,GA,Republican,119,1968-10-07,56,2023-01-03,32,2.67,"2 years, 8 months",House
DMcCormick1.jpg,David,David,McCormick,McCormick,,,M001243,1965,,Senator,PA,Republican,119,,,,,,,
RMcCormick1.jpg,Richard,Rich,McCormick,McCormick,,,M001218,1968,,Representative,GA,Republican,119,1968-10-07,56,2023-01-03,32,2.67,"2 years, 8 months",House
DMcCormick2.jpg,David,David,McCormick,McCormick,,,M001243,1965,,Senator,PA,Republican,119,,,,,,,
RMcCormick2.jpg,Richard,Rich,McCormick,McCormick,,,M001218,1968,,Representative,GA,Republican,119,1968-10-07,56,2023-01-03,32,2.67,"2 years, 8 months",House
DMcCormick3.jpg,David,David,McCormick,McCormick,,,M001243,1965,,Senator,PA,Republican,119,,,,,,,
RMcCormick3.jpg,Richard,Rich,McCormick,McCormick,,,M001218,1968,,Representative,GA,Republican,119,1968-10-07,56,2023-01-03,32,2.67,"2 years, 8 months",House
DMcCormick4.jpg,David,David,McCormick,McCormick,,,M001243,1965,,Senator,PA,Republican,119,,,,,,,
RMcCormick4.jpg,Richard,Rich,McCormick,McCormick,,,M001218,1968,,Representative,GA,Republican,119,1968-10-07,56,2023-01-03,32,2.67,"2 years, 8 months",House
KMcDonald Rivet.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,M001237,1970,,Representative,MI,Democrat,119,1970-07-11,55,2025-01-03,8,0.67,8 months,House
KMcDonald Rivet1.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,M001237,1970,,Representative,MI,Democrat,119,1970-07-11,55,2025-01-03,8,0.67,8 months,House
KMcDonald Rivet2.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,M001237,1970,,Representative,MI,Democrat,119,1970-07-11,55,2025-01-03,8,0.67,8 months,House
KMcDonald Rivet3.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,M001237,1970,,Representative,MI,Democrat,119,1970-07-11,55,2025-01-03,8,0.67,8 months,House
KMcDonald Rivet4.jpg,Kristen,Kristen,McDonald Rivet,McDonald Rivet,,,M001237,1970,,Representative,MI,Democrat,119,1970-07-11,55,2025-01-03,8,0.67,8 months,House
AMcDowell.jpg,Addison,Addison,McDowell,McDowell,P.,,M001240,1994,,Representative,NC,Republican,119,1994-01-21,31,2025-01-03,8,0.67,8 months,House
AMcDowell1.jpg,Addison,Addison,McDowell,McDowell,P.,,M001240,1994,,Representative,NC,Republican,119,1994-01-21,31,2025-01-03,8,0.67,8 months,House
AMcDowell2.jpg,Addison,Addison,McDowell,McDowell,P.,,M001240,1994,,Representative,NC,Republican,119,1994-01-21,31,2025-01-03,8,0.67,8 months,House
AMcDowell3.jpg,Addison,Addison,McDowell,McDowell,P.,,M001240,1994,,Representative,NC,Republican,119,1994-01-21,31,2025-01-03,8,0.67,8 months,House
AMcDowell4.jpg,Addison,Addison,McDowell,McDowell,P.,,M001240,1994,,Representative,NC,Republican,119,1994-01-21,31,2025-01-03,8,0.67,8 months,House
MMcGarvey.jpg,Morgan,Morgan,McGarvey,McGarvey,,,M001220,1979,,Representative,KY,Democrat,119,1979-12-23,45,2023-01-03,32,2.67,"2 years, 8 months",House
MMcGarvey1.jpg,Morgan,Morgan,McGarvey,McGarvey,,,M001220,1979,,Representative,KY,Democrat,119,1979-12-23,45,2023-01-03,32,2.67,"2 years, 8 months",House
MMcGarvey2.jpg,Morgan,Morgan,McGarvey,McGarvey,,,M001220,1979,,Representative,KY,Democrat,119,1979-12-23,45,2023-01-03,32,2.67,"2 years, 8 months",House
MMcGarvey3.jpg,Morgan,Morgan,McGarvey,McGarvey,,,M001220,1979,,Representative,KY,Democrat,119,1979-12-23,45,2023-01-03,32,2.67,"2 years, 8 months",House
MMcGarvey4.jpg,Morgan,Morgan,McGarvey,McGarvey,,,M001220,1979,,Representative,KY,Democrat,119,1979-12-23,45,2023-01-03,32,2.67,"2 years, 8 months",House
JMcGovern.jpg,James,James,McGovern,McGovern,P.,,M000312,1959,,Representative,MA,Democrat,119,1959-11-20,65,1997-01-03,344,28.67,"28 years, 8 months",House
JMcGovern1.jpg,James,James,McGovern,McGovern,P.,,M000312,1959,,Representative,MA,Democrat,119,1959-11-20,65,1997-01-03,344,28.67,"28 years, 8 months",House
JMcGovern2.jpg,James,James,McGovern,McGovern,P.,,M000312,1959,,Representative,MA,Democrat,119,1959-11-20,65,1997-01-03,344,28.67,"28 years, 8 months",House
JMcGovern3.jpg,James,James,McGovern,McGovern,P.,,M000312,1959,,Representative,MA,Democrat,119,1959-11-20,65,1997-01-03,344,28.67,"28 years, 8 months",House
JMcGovern4.jpg,James,James,McGovern,McGovern,P.,,M000312,1959,,Representative,MA,Democrat,119,1959-11-20,65,1997-01-03,344,28.67,"28 years, 8 months",House
JMcGuire.jpg,John,John,McGuire,McGuire,J.,,M001239,1968,,Representative,VA,Republican,119,1968-08-24,57,2025-01-03,8,0.67,8 months,House
JMcGuire1.jpg,John,John,McGuire,McGuire,J.,,M001239,1968,,Representative,VA,Republican,119,1968-08-24,57,2025-01-03,8,0.67,8 months,House
JMcGuire2.jpg,John,John,McGuire,McGuire,J.,,M001239,1968,,Representative,VA,Republican,119,1968-08-24,57,2025-01-03,8,0.67,8 months,House
JMcGuire3.jpg,John,John,McGuire,McGuire,J.,,M001239,1968,,Representative,VA,Republican,119,1968-08-24,57,2025-01-03,8,0.67,8 months,House
JMcGuire4.jpg,John,John,McGuire,McGuire,J.,,M001239,1968,,Representative,VA,Republican,119,1968-08-24,57,2025-01-03,8,0.67,8 months,House
LMcIver.jpg,LaMonica,LaMonica,McIver,McIver,,,M001229,1986,,Representative,NJ,Democrat,119,1986-06-20,39,2024-09-23,12,1.0,1 year,House
LMcIver1.jpg,LaMonica,LaMonica,McIver,McIver,,,M001229,1986,,Representative,NJ,Democrat,119,1986-06-20,39,2024-09-23,12,1.0,1 year,House
LMcIver2.jpg,LaMonica,LaMonica,McIver,McIver,,,M001229,1986,,Representative,NJ,Democrat,119,1986-06-20,39,2024-09-23,12,1.0,1 year,House
LMcIver3.jpg,LaMonica,LaMonica,McIver,McIver,,,M001229,1986,,Representative,NJ,Democrat,119,1986-06-20,39,2024-09-23,12,1.0,1 year,House
LMcIver4.jpg,LaMonica,LaMonica,McIver,McIver,,,M001229,1986,,Representative,NJ,Democrat,119,1986-06-20,39,2024-09-23,12,1.0,1 year,House
GMeeks.jpg,Gregory,Gregory,Meeks,Meeks,W.,,M001137,1953,,Representative,NY,Democrat,119,1953-09-25,72,1998-02-05,331,27.58,"27 years, 7 months",House
GMeeks1.jpg,Gregory,Gregory,Meeks,Meeks,W.,,M001137,1953,,Representative,NY,Democrat,119,1953-09-25,72,1998-02-05,331,27.58,"27 years, 7 months",House
GMeeks2.jpg,Gregory,Gregory,Meeks,Meeks,W.,,M001137,1953,,Representative,NY,Democrat,119,1953-09-25,72,1998-02-05,331,27.58,"27 years, 7 months",House
GMeeks3.jpg,Gregory,Gregory,Meeks,Meeks,W.,,M001137,1953,,Representative,NY,Democrat,119,1953-09-25,72,1998-02-05,331,27.58,"27 years, 7 months",House
GMeeks4.jpg,Gregory,Gregory,Meeks,Meeks,W.,,M001137,1953,,Representative,NY,Democrat,119,1953-09-25,72,1998-02-05,331,27.58,"27 years, 7 months",House
RMenendez.jpg,Robert,Robert,Menendez,Menendez,,,M001226,1985,,Representative,NJ,Democrat,119,1985-07-12,40,2023-01-03,32,2.67,"2 years, 8 months",House
RMenendez1.jpg,Robert,Robert,Menendez,Menendez,,,M001226,1985,,Representative,NJ,Democrat,119,1985-07-12,40,2023-01-03,32,2.67,"2 years, 8 months",House
RMenendez2.jpg,Robert,Robert,Menendez,Menendez,,,M001226,1985,,Representative,NJ,Democrat,119,1985-07-12,40,2023-01-03,32,2.67,"2 years, 8 months",House
RMenendez3.jpg,Robert,Robert,Menendez,Menendez,,,M001226,1985,,Representative,NJ,Democrat,119,1985-07-12,40,2023-01-03,32,2.67,"2 years, 8 months",House
RMenendez4.jpg,Robert,Robert,Menendez,Menendez,,,M001226,1985,,Representative,NJ,Democrat,119,1985-07-12,40,2023-01-03,32,2.67,"2 years, 8 months",House
GMeng.jpg,Grace,Grace,Meng,Meng,,,M001188,1975,,Representative,NY,Democrat,119,1975-10-01,49,2013-01-03,152,12.67,"12 years, 8 months",House
GMeng1.jpg,Grace,Grace,Meng,Meng,,,M001188,1975,,Representative,NY,Democrat,119,1975-10-01,49,2013-01-03,152,12.67,"12 years, 8 months",House
GMeng2.jpg,Grace,Grace,Meng,Meng,,,M001188,1975,,Representative,NY,Democrat,119,1975-10-01,49,2013-01-03,152,12.67,"12 years, 8 months",House
GMeng3.jpg,Grace,Grace,Meng,Meng,,,M001188,1975,,Representative,NY,Democrat,119,1975-10-01,49,2013-01-03,152,12.67,"12 years, 8 months",House
GMeng4.jpg,Grace,Grace,Meng,Meng,,,M001188,1975,,Representative,NY,Democrat,119,1975-10-01,49,2013-01-03,152,12.67,"12 years, 8 months",House
JMerkley.jpg,Jeff,Jeff,Merkley,Merkley,,,M001176,1956,,Senator,OR,Democrat,119,1956-10-24,68,2009-01-03,200,16.67,"16 years, 8 months",Senate
JMerkley1.jpg,Jeff,Jeff,Merkley,Merkley,,,M001176,1956,,Senator,OR,Democrat,119,1956-10-24,68,2009-01-03,200,16.67,"16 years, 8 months",Senate
JMerkley2.jpg,Jeff,Jeff,Merkley,Merkley,,,M001176,1956,,Senator,OR,Democrat,119,1956-10-24,68,2009-01-03,200,16.67,"16 years, 8 months",Senate
JMerkley3.jpg,Jeff,Jeff,Merkley,Merkley,,,M001176,1956,,Senator,OR,Democrat,119,1956-10-24,68,2009-01-03,200,16.67,"16 years, 8 months",Senate
JMerkley4.jpg,Jeff,Jeff,Merkley,Merkley,,,M001176,1956,,Senator,OR,Democrat,119,1956-10-24,68,2009-01-03,200,16.67,"16 years, 8 months",Senate
MMessmer.jpg,Mark,Mark,Messmer,Messmer,B.,,M001233,1962,,Representative,IN,Republican,119,1967-12-16,57,2025-01-03,8,0.67,8 months,House
MMessmer1.jpg,Mark,Mark,Messmer,Messmer,B.,,M001233,1962,,Representative,IN,Republican,119,1967-12-16,57,2025-01-03,8,0.67,8 months,House
MMessmer2.jpg,Mark,Mark,Messmer,Messmer,B.,,M001233,1962,,Representative,IN,Republican,119,1967-12-16,57,2025-01-03,8,0.67,8 months,House
MMessmer3.jpg,Mark,Mark,Messmer,Messmer,B.,,M001233,1962,,Representative,IN,Republican,119,1967-12-16,57,2025-01-03,8,0.67,8 months,House
MMessmer4.jpg,Mark,Mark,Messmer,Messmer,B.,,M001233,1962,,Representative,IN,Republican,119,1967-12-16,57,2025-01-03,8,0.67,8 months,House
DMeuser.jpg,Daniel,Dan,Meuser,Meuser,,,M001204,1964,,Representative,PA,Republican,119,1964-02-10,61,2019-01-03,80,6.67,"6 years, 8 months",House
DMeuser1.jpg,Daniel,Dan,Meuser,Meuser,,,M001204,1964,,Representative,PA,Republican,119,1964-02-10,61,2019-01-03,80,6.67,"6 years, 8 months",House
DMeuser2.jpg,Daniel,Dan,Meuser,Meuser,,,M001204,1964,,Representative,PA,Republican,119,1964-02-10,61,2019-01-03,80,6.67,"6 years, 8 months",House
DMeuser3.jpg,Daniel,Dan,Meuser,Meuser,,,M001204,1964,,Representative,PA,Republican,119,1964-02-10,61,2019-01-03,80,6.67,"6 years, 8 months",House
DMeuser4.jpg,Daniel,Dan,Meuser,Meuser,,,M001204,1964,,Representative,PA,Republican,119,1964-02-10,61,2019-01-03,80,6.67,"6 years, 8 months",House
KMfume.jpg,Kweisi,Kweisi,Mfume,Mfume,,,M000687,1948,,Representative,MD,Democrat,119,1948-10-24,76,2020-05-05,64,5.33,"5 years, 4 months",House
KMfume1.jpg,Kweisi,Kweisi,Mfume,Mfume,,,M000687,1948,,Representative,MD,Democrat,119,1948-10-24,76,2020-05-05,64,5.33,"5 years, 4 months",House
KMfume2.jpg,Kweisi,Kweisi,Mfume,Mfume,,,M000687,1948,,Representative,MD,Democrat,119,1948-10-24,76,2020-05-05,64,5.33,"5 years, 4 months",House
KMfume3.jpg,Kweisi,Kweisi,Mfume,Mfume,,,M000687,1948,,Representative,MD,Democrat,119,1948-10-24,76,2020-05-05,64,5.33,"5 years, 4 months",House
KMfume4.jpg,Kweisi,Kweisi,Mfume,Mfume,,,M000687,1948,,Representative,MD,Democrat,119,1948-10-24,76,2020-05-05,64,5.33,"5 years, 4 months",House
CMiller.jpg,Carol,Carol,Miller,Miller,D.,,M001205,1950,,Representative,WV,Republican,119,1950-11-04,74,2019-01-03,80,6.67,"6 years, 8 months",House
MMiller.jpg,Mary,Mary,Miller,Miller,E.,,M001211,1959,,Representative,IL,Republican,119,1959-08-27,66,2021-01-03,56,4.67,"4 years, 8 months",House
MMiller.jpg,Max,Max,Miller,Miller,L.,,M001222,1988,,Representative,OH,Republican,119,1988-11-13,36,2023-01-03,32,2.67,"2 years, 8 months",House
CMiller1.jpg,Carol,Carol,Miller,Miller,D.,,M001205,1950,,Representative,WV,Republican,119,1950-11-04,74,2019-01-03,80,6.67,"6 years, 8 months",House
MMiller1.jpg,Mary,Mary,Miller,Miller,E.,,M001211,1959,,Representative,IL,Republican,119,1959-08-27,66,2021-01-03,56,4.67,"4 years, 8 months",House
MMiller1.jpg,Max,Max,Miller,Miller,L.,,M001222,1988,,Representative,OH,Republican,119,1988-11-13,36,2023-01-03,32,2.67,"2 years, 8 months",House
CMiller2.jpg,Carol,Carol,Miller,Miller,D.,,M001205,1950,,Representative,WV,Republican,119,1950-11-04,74,2019-01-03,80,6.67,"6 years, 8 months",House
MMiller2.jpg,Mary,Mary,Miller,Miller,E.,,M001211,1959,,Representative,IL,Republican,119,1959-08-27,66,2021-01-03,56,4.67,"4 years, 8 months",House
MMiller2.jpg,Max,Max,Miller,Miller,L.,,M001222,1988,,Representative,OH,Republican,119,1988-11-13,36,2023-01-03,32,2.67,"2 years, 8 months",House
CMiller3.jpg,Carol,Carol,Miller,Miller,D.,,M001205,1950,,Representative,WV,Republican,119,1950-11-04,74,2019-01-03,80,6.67,"6 years, 8 months",House
MMiller3.jpg,Mary,Mary,Miller,Miller,E.,,M001211,1959,,Representative,IL,Republican,119,1959-08-27,66,2021-01-03,56,4.67,"4 years, 8 months",House
MMiller3.jpg,Max,Max,Miller,Miller,L.,,M001222,1988,,Representative,OH,Republican,119,1988-11-13,36,2023-01-03,32,2.67,"2 years, 8 months",House
CMiller4.jpg,Carol,Carol,Miller,Miller,D.,,M001205,1950,,Representative,WV,Republican,119,1950-11-04,74,2019-01-03,80,6.67,"6 years, 8 months",House
MMiller4.jpg,Mary,Mary,Miller,Miller,E.,,M001211,1959,,Representative,IL,Republican,119,1959-08-27,66,2021-01-03,56,4.67,"4 years, 8 months",House
MMiller4.jpg,Max,Max,Miller,Miller,L.,,M001222,1988,,Representative,OH,Republican,119,1988-11-13,36,2023-01-03,32,2.67,"2 years, 8 months",House
MMeeks.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,M001215,1955,,Representative,IA,Republican,119,1955-09-06,70,2021-01-03,56,4.67,"4 years, 8 months",House
MMeeks1.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,M001215,1955,,Representative,IA,Republican,119,1955-09-06,70,2021-01-03,56,4.67,"4 years, 8 months",House
MMeeks2.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,M001215,1955,,Representative,IA,Republican,119,1955-09-06,70,2021-01-03,56,4.67,"4 years, 8 months",House
MMeeks3.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,M001215,1955,,Representative,IA,Republican,119,1955-09-06,70,2021-01-03,56,4.67,"4 years, 8 months",House
MMeeks4.jpg,Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,,,M001215,1955,,Representative,IA,Republican,119,1955-09-06,70,2021-01-03,56,4.67,"4 years, 8 months",House
CMills.jpg,Cory,Cory,Mills,Mills,,,M001216,1980,,Representative,FL,Republican,119,1980-07-13,45,2023-01-03,32,2.67,"2 years, 8 months",House
CMills1.jpg,Cory,Cory,Mills,Mills,,,M001216,1980,,Representative,FL,Republican,119,1980-07-13,45,2023-01-03,32,2.67,"2 years, 8 months",House
CMills2.jpg,Cory,Cory,Mills,Mills,,,M001216,1980,,Representative,FL,Republican,119,1980-07-13,45,2023-01-03,32,2.67,"2 years, 8 months",House
CMills3.jpg,Cory,Cory,Mills,Mills,,,M001216,1980,,Representative,FL,Republican,119,1980-07-13,45,2023-01-03,32,2.67,"2 years, 8 months",House
CMills4.jpg,Cory,Cory,Mills,Mills,,,M001216,1980,,Representative,FL,Republican,119,1980-07-13,45,2023-01-03,32,2.67,"2 years, 8 months",House
DMin.jpg,Dave,Dave,Min,Min,,,M001241,1976,,Representative,CA,Democrat,119,1976-03-05,49,2025-01-03,8,0.67,8 months,House
DMin1.jpg,Dave,Dave,Min,Min,,,M001241,1976,,Representative,CA,Democrat,119,1976-03-05,49,2025-01-03,8,0.67,8 months,House
DMin2.jpg,Dave,Dave,Min,Min,,,M001241,1976,,Representative,CA,Democrat,119,1976-03-05,49,2025-01-03,8,0.67,8 months,House
DMin3.jpg,Dave,Dave,Min,Min,,,M001241,1976,,Representative,CA,Democrat,119,1976-03-05,49,2025-01-03,8,0.67,8 months,House
DMin4.jpg,Dave,Dave,Min,Min,,,M001241,1976,,Representative,CA,Democrat,119,1976-03-05,49,2025-01-03,8,0.67,8 months,House
AMoody.jpg,Ashley,Ashley,Moody,Moody,,,M001244,1975,,Senator,FL,Republican,119,1975-03-28,50,2025-01-21,8,0.67,8 months,Senate
AMoody1.jpg,Ashley,Ashley,Moody,Moody,,,M001244,1975,,Senator,FL,Republican,119,1975-03-28,50,2025-01-21,8,0.67,8 months,Senate
AMoody2.jpg,Ashley,Ashley,Moody,Moody,,,M001244,1975,,Senator,FL,Republican,119,1975-03-28,50,2025-01-21,8,0.67,8 months,Senate
AMoody3.jpg,Ashley,Ashley,Moody,Moody,,,M001244,1975,,Senator,FL,Republican,119,1975-03-28,50,2025-01-21,8,0.67,8 months,Senate
AMoody4.jpg,Ashley,Ashley,Moody,Moody,,,M001244,1975,,Senator,FL,Republican,119,1975-03-28,50,2025-01-21,8,0.67,8 months,Senate
JMoolenaar.jpg,John,John,Moolenaar,Moolenaar,R.,,M001194,1961,,Representative,MI,Republican,119,1961-05-08,64,2015-01-03,128,10.67,"10 years, 8 months",House
JMoolenaar1.jpg,John,John,Moolenaar,Moolenaar,R.,,M001194,1961,,Representative,MI,Republican,119,1961-05-08,64,2015-01-03,128,10.67,"10 years, 8 months",House
JMoolenaar2.jpg,John,John,Moolenaar,Moolenaar,R.,,M001194,1961,,Representative,MI,Republican,119,1961-05-08,64,2015-01-03,128,10.67,"10 years, 8 months",House
JMoolenaar3.jpg,John,John,Moolenaar,Moolenaar,R.,,M001194,1961,,Representative,MI,Republican,119,1961-05-08,64,2015-01-03,128,10.67,"10 years, 8 months",House
JMoolenaar4.jpg,John,John,Moolenaar,Moolenaar,R.,,M001194,1961,,Representative,MI,Republican,119,1961-05-08,64,2015-01-03,128,10.67,"10 years, 8 months",House
BMoore.jpg,Barry,Barry,Moore,Moore,,,M001212,1966,,Representative,AL,Republican,119,1966-09-26,59,2021-01-03,56,4.67,"4 years, 8 months",House
BMoore.jpg,Blake,Blake,Moore,Moore,D.,,M001213,1980,,Representative,UT,Republican,119,1980-06-22,45,2021-01-03,56,4.67,"4 years, 8 months",House
GMoore.jpg,Gwen,Gwendolynne,Moore,Moore,,,M001160,1951,,Representative,WI,Democrat,119,,,,,,,
RMoore.jpg,Riley,Riley,Moore,Moore,M.,,M001235,1980,,Representative,WV,Republican,119,1980-07-01,45,2025-01-03,8,0.67,8 months,House
TMoore.jpg,Tim,Tim,Moore,Moore,,,M001236,1970,,Representative,NC,Republican,119,1970-10-02,54,2025-01-03,8,0.67,8 months,House
BMoore1.jpg,Barry,Barry,Moore,Moore,,,M001212,1966,,Representative,AL,Republican,119,1966-09-26,59,2021-01-03,56,4.67,"4 years, 8 months",House
BMoore1.jpg,Blake,Blake,Moore,Moore,D.,,M001213,1980,,Representative,UT,Republican,119,1980-06-22,45,2021-01-03,56,4.67,"4 years, 8 months",House
GMoore1.jpg,Gwen,Gwendolynne,Moore,Moore,,,M001160,1951,,Representative,WI,Democrat,119,,,,,,,
RMoore1.jpg,Riley,Riley,Moore,Moore,M.,,M001235,1980,,Representative,WV,Republican,119,1980-07-01,45,2025-01-03,8,0.67,8 months,House
TMoore1.jpg,Tim,Tim,Moore,Moore,,,M001236,1970,,Representative,NC,Republican,119,1970-10-02,54,2025-01-03,8,0.67,8 months,House
BMoore2.jpg,Barry,Barry,Moore,Moore,,,M001212,1966,,Representative,AL,Republican,119,1966-09-26,59,2021-01-03,56,4.67,"4 years, 8 months",House
BMoore2.jpg,Blake,Blake,Moore,Moore,D.,,M001213,1980,,Representative,UT,Republican,119,1980-06-22,45,2021-01-03,56,4.67,"4 years, 8 months",House
GMoore2.jpg,Gwen,Gwendolynne,Moore,Moore,,,M001160,1951,,Representative,WI,Democrat,119,,,,,,,
RMoore2.jpg,Riley,Riley,Moore,Moore,M.,,M001235,1980,,Representative,WV,Republican,119,1980-07-01,45,2025-01-03,8,0.67,8 months,House
TMoore2.jpg,Tim,Tim,Moore,Moore,,,M001236,1970,,Representative,NC,Republican,119,1970-10-02,54,2025-01-03,8,0.67,8 months,House
BMoore3.jpg,Barry,Barry,Moore,Moore,,,M001212,1966,,Representative,AL,Republican,119,1966-09-26,59,2021-01-03,56,4.67,"4 years, 8 months",House
BMoore3.jpg,Blake,Blake,Moore,Moore,D.,,M001213,1980,,Representative,UT,Republican,119,1980-06-22,45,2021-01-03,56,4.67,"4 years, 8 months",House
GMoore3.jpg,Gwen,Gwendolynne,Moore,Moore,,,M001160,1951,,Representative,WI,Democrat,119,,,,,,,
RMoore3.jpg,Riley,Riley,Moore,Moore,M.,,M001235,1980,,Representative,WV,Republican,119,1980-07-01,45,2025-01-03,8,0.67,8 months,House
TMoore3.jpg,Tim,Tim,Moore,Moore,,,M001236,1970,,Representative,NC,Republican,119,1970-10-02,54,2025-01-03,8,0.67,8 months,House
BMoore4.jpg,Barry,Barry,Moore,Moore,,,M001212,1966,,Representative,AL,Republican,119,1966-09-26,59,2021-01-03,56,4.67,"4 years, 8 months",House
BMoore4.jpg,Blake,Blake,Moore,Moore,D.,,M001213,1980,,Representative,UT,Republican,119,1980-06-22,45,2021-01-03,56,4.67,"4 years, 8 months",House
GMoore4.jpg,Gwen,Gwendolynne,Moore,Moore,,,M001160,1951,,Representative,WI,Democrat,119,,,,,,,
RMoore4.jpg,Riley,Riley,Moore,Moore,M.,,M001235,1980,,Representative,WV,Republican,119,1980-07-01,45,2025-01-03,8,0.67,8 months,House
TMoore4.jpg,Tim,Tim,Moore,Moore,,,M001236,1970,,Representative,NC,Republican,119,1970-10-02,54,2025-01-03,8,0.67,8 months,House
JMoran.jpg,Jerry,Jerry,Moran,Moran,,,M000934,1954,,Senator,KS,Republican,119,1954-05-29,71,2011-01-03,176,14.67,"14 years, 8 months",Senate
NMoran.jpg,Nathaniel,Nathaniel,Moran,Moran,,,M001224,1974,,Representative,TX,Republican,119,1974-09-23,51,2023-01-03,32,2.67,"2 years, 8 months",House
JMoran1.jpg,Jerry,Jerry,Moran,Moran,,,M000934,1954,,Senator,KS,Republican,119,1954-05-29,71,2011-01-03,176,14.67,"14 years, 8 months",Senate
NMoran1.jpg,Nathaniel,Nathaniel,Moran,Moran,,,M001224,1974,,Representative,TX,Republican,119,1974-09-23,51,2023-01-03,32,2.67,"2 years, 8 months",House
JMoran2.jpg,Jerry,Jerry,Moran,Moran,,,M000934,1954,,Senator,KS,Republican,119,1954-05-29,71,2011-01-03,176,14.67,"14 years, 8 months",Senate
NMoran2.jpg,Nathaniel,Nathaniel,Moran,Moran,,,M001224,1974,,Representative,TX,Republican,119,1974-09-23,51,2023-01-03,32,2.67,"2 years, 8 months",House
JMoran3.jpg,Jerry,Jerry,Moran,Moran,,,M000934,1954,,Senator,KS,Republican,119,1954-05-29,71,2011-01-03,176,14.67,"14 years, 8 months",Senate
NMoran3.jpg,Nathaniel,Nathaniel,Moran,Moran,,,M001224,1974,,Representative,TX,Republican,119,1974-09-23,51,2023-01-03,32,2.67,"2 years, 8 months",House
JMoran4.jpg,Jerry,Jerry,Moran,Moran,,,M000934,1954,,Senator,KS,Republican,119,1954-05-29,71,2011-01-03,176,14.67,"14 years, 8 months",Senate
NMoran4.jpg,Nathaniel,Nathaniel,Moran,Moran,,,M001224,1974,,Representative,TX,Republican,119,1974-09-23,51,2023-01-03,32,2.67,"2 years, 8 months",House
JMorelle.jpg,Joseph,Joseph,Morelle,Morelle,D.,,M001206,1957,,Representative,NY,Democrat,119,1957-04-29,68,2018-11-13,82,6.83,"6 years, 10 months",House
JMorelle1.jpg,Joseph,Joseph,Morelle,Morelle,D.,,M001206,1957,,Representative,NY,Democrat,119,1957-04-29,68,2018-11-13,82,6.83,"6 years, 10 months",House
JMorelle2.jpg,Joseph,Joseph,Morelle,Morelle,D.,,M001206,1957,,Representative,NY,Democrat,119,1957-04-29,68,2018-11-13,82,6.83,"6 years, 10 months",House
